,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,cluster_id
44,76,HAM,80.646,11.0,1.0,24.039,32.419,24.188,263.0,258.0,274.0,298.0,SOFT,14.0,Mercedes,3.0,205.5576323987539,302.0,95.0,65.7165109034268,0.470404984423676,0.16510903426791276,22.0,31.8,82.0,2.2,-17.587947038145142,-13.5091156354447,0
45,79,HAM,80.785,14.0,1.0,23.942,32.461,24.382,269.0,271.0,280.0,304.0,SOFT,17.0,Mercedes,3.0,204.92948717948718,306.0,91.0,68.03205128205128,0.483974358974359,0.16666666666666666,22.0,31.7,86.0,2.7,-2.664686343442235,-11.559221433074393,0
46,80,HAM,80.865,15.0,1.0,23.869,32.575,24.421,270.0,276.0,280.0,320.0,SOFT,18.0,Mercedes,2.0,206.5909090909091,322.0,90.0,66.41233766233766,0.5,0.18506493506493507,22.1,31.9,50.0,2.2,5.299852226415117,31.51092256154551,2
47,81,HAM,79.733,16.0,1.0,23.446,32.157,24.13,278.0,267.0,274.0,316.0,SOFT,19.0,Mercedes,2.0,209.58783783783784,319.0,94.0,68.70945945945945,0.47635135135135137,0.16554054054054054,22.1,31.2,67.0,2.0,8.398260639237302,12.433028254650244,0
48,82,HAM,80.253,17.0,1.0,23.896,32.209,24.148,271.0,265.0,274.0,300.0,SOFT,20.0,Mercedes,2.0,207.88333333333333,301.0,94.0,69.08666666666667,0.5,0.16666666666666666,22.1,31.3,46.0,2.0,-27.567595877909387,25.109997228598534,2
49,83,HAM,80.172,18.0,1.0,23.927,32.153,24.092,274.0,266.0,274.0,298.0,SOFT,21.0,Mercedes,2.0,207.58278145695365,301.0,95.0,68.44370860927152,0.49337748344370863,0.15894039735099338,22.1,31.0,71.0,1.7,-19.032280047561663,-1.8489796015181383,0
50,84,HAM,80.324,19.0,1.0,23.993,32.22,24.111,270.0,266.0,274.0,299.0,SOFT,22.0,Mercedes,2.0,208.15210355987054,301.0,94.0,66.77669902912622,0.47249190938511326,0.18446601941747573,22.1,31.2,100.0,2.4,-7.1555342373473,-29.384108726083923,0
51,85,HAM,80.527,20.0,1.0,23.946,32.388,24.193,271.0,267.0,274.0,300.0,SOFT,23.0,Mercedes,2.0,206.16613418530352,302.0,93.0,67.62300319488818,0.48562300319488816,0.16932907348242812,22.0,31.5,95.0,1.6,-7.655707704768664,-24.583531627602486,0
52,86,HAM,80.681,21.0,1.0,24.01,32.262,24.409,277.0,270.0,274.0,298.0,SOFT,24.0,Mercedes,2.0,208.38187702265373,301.0,94.0,69.06148867313915,0.4886731391585761,0.15857605177993528,22.1,31.4,79.0,1.7,-17.453324086818434,-10.030919345960852,0
53,87,HAM,80.562,22.0,1.0,23.97,32.328,24.264,276.0,278.0,274.0,300.0,SOFT,25.0,Mercedes,2.0,208.640522875817,302.0,92.0,68.65359477124183,0.477124183006536,0.17647058823529413,22.0,31.1,95.0,3.2,-5.545836903448088,-25.99493538631751,0
