,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,tsne_clusters_id
67,73,HAM,80.478,8.0,1.0,23.773,32.504,24.201,SOFT,11.0,Mercedes,3.0,206.9228187919463,332.0,91.0,66.18791946308725,0.4429530201342282,0.1912751677852349,22.3,32.2,55.0,1.5,-3.718974,-42.003693,0
68,74,HAM,80.812,9.0,1.0,24.098,32.436,24.278,SOFT,12.0,Mercedes,3.0,205.05806451612904,304.0,93.0,66.22903225806452,0.45806451612903226,0.16774193548387098,22.2,31.6,267.0,1.8,-60.174286,2.7113264,1
69,75,HAM,80.71,10.0,1.0,24.093,32.302,24.315,SOFT,13.0,Mercedes,3.0,205.13861386138615,302.0,92.0,66.03630363036304,0.44884488448844884,0.17491749174917492,22.1,31.9,88.0,2.4,-6.0446835,-15.808793,0
70,76,HAM,80.646,11.0,1.0,24.039,32.419,24.188,SOFT,14.0,Mercedes,3.0,205.5576323987539,302.0,95.0,65.7165109034268,0.470404984423676,0.16510903426791276,22.0,31.8,82.0,2.2,1.0186999,-9.5091915,0
71,77,HAM,80.504,12.0,1.0,23.969,32.233,24.302,SOFT,15.0,Mercedes,3.0,204.94230769230768,303.0,93.0,68.44551282051282,0.47115384615384615,0.15384615384615385,22.0,31.5,80.0,2.5,-3.255556,-15.796087,0
72,78,HAM,80.552,13.0,1.0,23.926,32.426,24.2,SOFT,16.0,Mercedes,3.0,204.0794701986755,304.0,93.0,66.20860927152317,0.45695364238410596,0.16556291390728478,22.1,31.7,66.0,2.7,-4.9999733,-16.517849,0
73,79,HAM,80.785,14.0,1.0,23.942,32.461,24.382,SOFT,17.0,Mercedes,3.0,204.92948717948718,306.0,91.0,68.03205128205128,0.483974358974359,0.16666666666666666,22.0,31.7,86.0,2.7,-4.219255,-17.189835,0
74,80,HAM,80.865,15.0,1.0,23.869,32.575,24.421,SOFT,18.0,Mercedes,2.0,206.5909090909091,322.0,90.0,66.41233766233766,0.5,0.18506493506493507,22.1,31.9,50.0,2.2,6.9125195,-34.718967,0
75,81,HAM,79.733,16.0,1.0,23.446,32.157,24.13,SOFT,19.0,Mercedes,2.0,209.58783783783784,319.0,94.0,68.70945945945945,0.47635135135135137,0.16554054054054054,22.1,31.2,67.0,2.0,7.5298567,-3.4039633,0
76,82,HAM,80.253,17.0,1.0,23.896,32.209,24.148,SOFT,20.0,Mercedes,2.0,207.88333333333333,301.0,94.0,69.08666666666667,0.5,0.16666666666666666,22.1,31.3,46.0,2.0,-4.36247,-6.3643665,0
