,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,cluster_id
423,546,ZHO,99.818,50.0,3.0,28.82,42.843,28.155,MEDIUM,30.0,Alfa Romeo,11.0,176.37027027027028,309.0,60.0,56.82702702702703,0.40540540540540543,0.24054054054054055,29.6,35.2,178.0,1.2,-1.471224953289676,1.438379722289641,2
424,547,ZHO,100.482,51.0,3.0,28.954,42.951,28.577,MEDIUM,31.0,Alfa Romeo,11.0,175.72295514511873,308.0,64.0,55.27704485488127,0.38258575197889183,0.2691292875989446,29.6,35.2,156.0,1.8,-0.9436833337435706,1.8251135700149241,2
425,549,ZHO,101.753,53.0,3.0,29.335,44.041,28.377,MEDIUM,33.0,Alfa Romeo,13.0,171.6171875,290.0,62.0,55.3046875,0.3723958333333333,0.25,29.6,34.8,162.0,2.0,-0.32329383705913917,2.381526909178999,1
426,550,ZHO,101.708,54.0,3.0,29.511,43.642,28.555,MEDIUM,34.0,Alfa Romeo,13.0,174.2724867724868,291.0,62.0,55.7962962962963,0.3835978835978836,0.2328042328042328,29.6,34.6,174.0,1.3,-0.5909764805287507,1.4134198862648755,2
427,551,ZHO,100.798,55.0,3.0,29.454,43.0,28.344,MEDIUM,35.0,Alfa Romeo,13.0,174.75,292.0,59.0,56.328804347826086,0.39402173913043476,0.23097826086956522,29.5,34.8,157.0,1.8,-1.381343332119089,1.9947121156548233,2
428,552,ZHO,101.215,56.0,3.0,29.094,43.492,28.629,MEDIUM,36.0,Alfa Romeo,13.0,172.03316326530611,308.0,60.0,54.69897959183673,0.36989795918367346,0.25255102040816324,29.5,34.8,177.0,1.7,-0.28336597877005054,3.3109859577771807,1
429,553,ZHO,101.419,57.0,3.0,29.149,43.614,28.656,MEDIUM,37.0,Alfa Romeo,13.0,172.434554973822,302.0,62.0,55.468586387434556,0.38481675392670156,0.2513089005235602,29.6,34.8,173.0,1.7,-0.35216302518489195,2.6466060320194007,1
430,555,ZHO,103.773,59.0,3.0,30.587,44.615,28.571,MEDIUM,39.0,Alfa Romeo,14.0,167.05540897097626,293.0,59.0,54.263852242744065,0.3562005277044855,0.2559366754617414,29.5,35.2,173.0,1.5,2.504472046744366,2.8946087390836017,1
431,556,ZHO,101.794,60.0,3.0,29.574,43.644,28.576,MEDIUM,40.0,Alfa Romeo,14.0,172.3586956521739,291.0,60.0,56.53260869565217,0.38858695652173914,0.2418478260869565,29.5,35.0,168.0,1.7,-0.3405459317873007,2.4671265575983696,1
432,557,ZHO,102.01,61.0,3.0,29.219,43.948,28.843,MEDIUM,41.0,Alfa Romeo,13.0,172.84375,314.0,61.0,54.205729166666664,0.3802083333333333,0.2708333333333333,29.5,34.9,171.0,1.7,0.38885876172343414,3.8353809503978655,1
433,561,HUL,101.4,3.0,1.0,29.278,43.237,28.885,MEDIUM,3.0,Haas F1 Team,10.0,174.4237726098191,312.0,56.0,54.97157622739018,0.3850129198966408,0.24806201550387597,29.9,37.3,168.0,1.0,2.700670498133052,-0.40580218487856823,0
434,562,HUL,101.256,4.0,1.0,29.134,43.592,28.53,MEDIUM,4.0,Haas F1 Team,10.0,170.6816976127321,314.0,59.0,52.11936339522546,0.35013262599469497,0.2440318302387268,29.9,37.2,183.0,1.2,2.775792180341292,-0.14191546390299703,1
435,563,HUL,101.35,5.0,1.0,29.162,43.594,28.594,MEDIUM,5.0,Haas F1 Team,10.0,169.5440414507772,314.0,58.0,52.57772020725388,0.3471502590673575,0.22538860103626943,29.9,37.0,163.0,1.2,2.7828244474789723,-0.17076201444902317,1
436,564,HUL,101.949,6.0,1.0,29.253,43.93,28.766,MEDIUM,6.0,Haas F1 Team,10.0,172.4047619047619,312.0,57.0,52.642857142857146,0.35185185185185186,0.24074074074074073,30.0,36.7,172.0,1.7,2.6914505861979237,0.7546138162683512,1
437,565,HUL,101.117,7.0,1.0,29.367,43.306,28.444,MEDIUM,7.0,Haas F1 Team,10.0,173.63492063492063,314.0,60.0,52.32010582010582,0.36243386243386244,0.25132275132275134,30.0,36.8,163.0,1.2,2.336089215134767,-0.6093146130320136,0
438,566,HUL,100.734,8.0,1.0,29.106,43.242,28.386,MEDIUM,8.0,Haas F1 Team,10.0,174.38684210526316,311.0,62.0,53.22631578947368,0.3605263157894737,0.2394736842105263,30.0,36.5,161.0,1.7,1.0739043856818737,-0.4660896203736026,0
439,567,HUL,100.978,9.0,1.0,29.225,43.399,28.354,MEDIUM,9.0,Haas F1 Team,10.0,171.95744680851064,310.0,61.0,52.36702127659574,0.35904255319148937,0.26063829787234044,30.0,36.6,168.0,1.7,1.9752276490653151,0.13176824702633522,1
440,568,HUL,100.633,10.0,1.0,29.144,43.127,28.362,MEDIUM,10.0,Haas F1 Team,10.0,174.92972972972973,313.0,62.0,53.035135135135135,0.3621621621621622,0.24054054054054055,30.0,36.2,175.0,1.2,1.0714543748827705,-0.6333705777180958,0
441,569,HUL,100.559,11.0,1.0,29.027,43.13,28.402,MEDIUM,11.0,Haas F1 Team,10.0,175.16844919786095,312.0,61.0,52.53475935828877,0.35294117647058826,0.24866310160427807,30.0,36.8,145.0,1.1,1.5826310688995067,-1.006168190531628,0
442,570,HUL,100.479,12.0,1.0,29.071,43.108,28.3,MEDIUM,12.0,Haas F1 Team,10.0,175.8392370572207,311.0,62.0,52.67574931880109,0.36239782016348776,0.23433242506811988,30.0,36.8,181.0,1.5,0.7930807912337646,-0.7339307879344004,0
443,571,HUL,100.783,13.0,1.0,29.133,43.354,28.296,MEDIUM,13.0,Haas F1 Team,10.0,174.92328042328043,311.0,60.0,53.32275132275132,0.36243386243386244,0.23809523809523808,30.1,36.6,158.0,1.5,1.3697600942189792,-0.46454658613222827,0
444,572,HUL,100.641,14.0,1.0,29.151,43.272,28.218,MEDIUM,14.0,Haas F1 Team,10.0,174.896,314.0,61.0,53.024,0.3546666666666667,0.24266666666666667,30.1,36.4,156.0,1.2,1.40280312455852,-0.7071676499109111,0
445,573,HUL,100.693,15.0,1.0,29.026,43.305,28.362,MEDIUM,15.0,Haas F1 Team,10.0,173.0268817204301,312.0,62.0,52.61290322580645,0.34946236559139787,0.23387096774193547,30.1,36.4,160.0,1.6,1.2700577175322356,-0.33438023838153164,0
446,574,HUL,100.789,16.0,1.0,29.393,43.083,28.313,MEDIUM,16.0,Haas F1 Team,10.0,175.26041666666666,296.0,62.0,56.703125,0.3932291666666667,0.24479166666666666,30.1,36.4,173.0,1.6,0.617435129499451,-0.9202779383457169,0
447,575,HUL,100.753,17.0,1.0,29.124,43.362,28.267,MEDIUM,17.0,Haas F1 Team,10.0,175.19210526315788,311.0,61.0,55.0921052631579,0.38421052631578945,0.23421052631578948,30.1,36.5,189.0,1.2,0.9872619595404092,-0.5362205156145232,0
448,576,HUL,100.877,18.0,1.0,29.077,43.589,28.211,MEDIUM,18.0,Haas F1 Team,10.0,173.5921052631579,314.0,60.0,53.80263157894737,0.36578947368421055,0.25526315789473686,30.0,36.4,185.0,1.3,1.4505729422166436,0.5126942372995479,1
449,581,HUL,103.093,23.0,2.0,29.496,43.996,29.601,HARD,3.0,Haas F1 Team,15.0,168.22337662337662,297.0,51.0,51.31948051948052,0.34805194805194806,0.2727272727272727,30.0,36.0,160.0,1.6,4.780133034463749,2.2524841127232738,1
450,582,HUL,103.044,24.0,2.0,30.479,43.819,28.746,HARD,4.0,Haas F1 Team,14.0,169.03100775193798,300.0,62.0,52.20671834625323,0.3488372093023256,0.25064599483204136,29.9,36.1,166.0,1.5,3.56161499030953,-0.3827780422109684,1
451,583,HUL,101.165,25.0,2.0,29.186,43.637,28.342,HARD,5.0,Haas F1 Team,14.0,172.99191374663073,313.0,60.0,51.41239892183288,0.353099730458221,0.25067385444743934,29.9,36.0,171.0,1.7,1.5891417665280283,0.6866130051138545,1
452,584,HUL,100.93,26.0,2.0,29.067,43.365,28.498,HARD,6.0,Haas F1 Team,14.0,173.4740932642487,318.0,60.0,52.590673575129536,0.37305699481865284,0.2616580310880829,29.8,36.0,161.0,1.2,1.6417773833554117,0.5505715348455487,1
453,585,HUL,100.425,27.0,2.0,28.978,43.131,28.316,HARD,7.0,Haas F1 Team,14.0,174.11479591836735,315.0,60.0,52.18877551020408,0.34438775510204084,0.25510204081632654,29.9,36.1,167.0,1.7,1.0026791914808484,0.5824628296430719,1
454,586,HUL,101.78,28.0,2.0,29.135,44.158,28.487,HARD,8.0,Haas F1 Team,14.0,175.87967914438502,314.0,61.0,50.711229946524064,0.3449197860962567,0.24331550802139038,30.0,35.7,165.0,1.3,1.6565498301323576,0.251562883938309,1
455,587,HUL,101.57,29.0,2.0,29.413,43.607,28.55,HARD,9.0,Haas F1 Team,14.0,173.2155844155844,300.0,60.0,51.787012987012986,0.34545454545454546,0.24415584415584415,30.0,35.9,179.0,1.0,2.0479540174787227,-0.4141434478423023,0
456,588,HUL,100.692,30.0,2.0,29.38,43.344,27.968,HARD,10.0,Haas F1 Team,14.0,174.6498673740053,301.0,63.0,52.19363395225464,0.363395225464191,0.2546419098143236,30.0,35.9,181.0,1.0,1.052223518557508,-1.0656704236784666,0
457,589,HUL,100.076,31.0,2.0,28.909,43.188,27.979,HARD,11.0,Haas F1 Team,14.0,176.6604774535809,316.0,62.0,55.02917771883289,0.38992042440318303,0.23607427055702918,30.0,35.9,188.0,0.8,0.1626091952180907,-0.8403087346400127,0
458,590,HUL,101.038,32.0,2.0,29.062,43.558,28.418,HARD,12.0,Haas F1 Team,14.0,174.81066666666666,316.0,62.0,52.626666666666665,0.368,0.256,30.0,35.9,163.0,0.8,1.6410403369348314,-0.3646702795882303,0
459,591,HUL,100.694,33.0,2.0,29.301,43.141,28.252,HARD,13.0,Haas F1 Team,14.0,177.9539641943734,298.0,61.0,53.71355498721228,0.38618925831202044,0.23785166240409208,30.0,35.9,168.0,1.5,0.11430583829604071,-0.6937056883801257,0
460,592,HUL,100.644,34.0,2.0,29.199,43.251,28.194,HARD,14.0,Haas F1 Team,14.0,177.04825737265415,301.0,63.0,55.90080428954423,0.3967828418230563,0.2225201072386059,30.0,35.9,153.0,1.5,-0.27411066859684663,-1.1137946646413288,0
461,593,HUL,101.622,35.0,2.0,29.282,43.954,28.386,HARD,15.0,Haas F1 Team,14.0,173.35064935064935,301.0,59.0,54.97662337662338,0.37662337662337664,0.2519480519480519,30.0,35.5,158.0,1.7,1.2442421625829383,0.9590133055469259,1
462,594,HUL,101.128,36.0,2.0,29.319,43.398,28.411,HARD,16.0,Haas F1 Team,13.0,173.98382749326146,304.0,61.0,54.285714285714285,0.38274932614555257,0.25336927223719674,29.9,35.4,180.0,1.7,0.5944490796172115,0.944617105008856,1
463,595,HUL,100.482,37.0,2.0,29.019,43.221,28.242,HARD,17.0,Haas F1 Team,13.0,175.9433962264151,314.0,62.0,54.23719676549865,0.3881401617250674,0.2560646900269542,29.9,35.3,165.0,1.7,-0.09637616367837837,0.9481354824499441,1
464,596,HUL,101.051,38.0,2.0,28.84,44.083,28.128,HARD,18.0,Haas F1 Team,13.0,173.18157894736842,320.0,61.0,54.71578947368421,0.3736842105263158,0.25526315789473686,29.8,35.5,168.0,2.2,0.2136891805895132,2.4329978039012485,1
465,597,HUL,102.01,39.0,2.0,28.71,44.559,28.741,HARD,19.0,Haas F1 Team,12.0,177.08947368421053,326.0,62.0,55.10526315789474,0.3684210526315789,0.25526315789473686,29.8,35.5,165.0,2.0,0.39169988875326084,2.517736796579843,1
466,598,HUL,101.257,40.0,2.0,29.106,43.59,28.561,HARD,20.0,Haas F1 Team,12.0,174.9266304347826,314.0,62.0,53.0625,0.36141304347826086,0.25,29.7,35.5,189.0,1.7,0.2475302539936212,1.733823586211609,1
467,599,HUL,100.687,41.0,2.0,28.883,43.475,28.329,HARD,21.0,Haas F1 Team,11.0,175.31648936170214,314.0,61.0,54.25797872340426,0.3829787234042553,0.26595744680851063,29.8,35.5,169.0,1.8,0.05407592075187168,1.8095535763671793,1
468,600,HUL,100.523,42.0,2.0,29.163,43.162,28.198,HARD,22.0,Haas F1 Team,11.0,171.6771653543307,303.0,62.0,55.04724409448819,0.3779527559055118,0.24146981627296588,29.8,35.5,167.0,2.0,-0.15774831397369976,1.1526469433470163,1
469,604,HUL,100.005,46.0,2.0,29.119,42.875,28.011,HARD,26.0,Haas F1 Team,9.0,176.72584856396867,298.0,62.0,55.89556135770235,0.39425587467362927,0.2349869451697128,29.6,35.0,163.0,2.4,-2.3020217220487607,1.6129951804938156,2
470,606,HUL,100.789,48.0,2.0,29.063,42.918,28.808,HARD,28.0,Haas F1 Team,10.0,175.00510204081633,298.0,59.0,54.94642857142857,0.37244897959183676,0.25255102040816324,29.5,34.9,173.0,1.6,-0.7262867698159314,2.3446771885279754,2
471,607,HUL,100.65,49.0,2.0,29.227,43.343,28.08,HARD,29.0,Haas F1 Team,10.0,173.85145888594164,299.0,63.0,54.679045092838194,0.3793103448275862,0.23342175066312998,29.5,35.0,161.0,1.8,-1.3336533541810185,1.4819088007839094,2
472,608,HUL,99.923,50.0,2.0,29.103,42.925,27.895,HARD,30.0,Haas F1 Team,10.0,176.6945945945946,296.0,61.0,56.851351351351354,0.3972972972972973,0.21351351351351353,29.6,35.2,178.0,1.2,-2.0284624813067276,0.35866375299424996,2
473,609,HUL,100.729,51.0,2.0,29.112,43.325,28.292,HARD,31.0,Haas F1 Team,10.0,175.36482939632546,296.0,62.0,54.41994750656168,0.3937007874015748,0.2572178477690289,29.6,35.2,156.0,1.8,-0.907550433680151,1.641221157278559,2
474,612,HUL,101.918,54.0,2.0,29.426,44.035,28.457,HARD,34.0,Haas F1 Team,12.0,173.4353562005277,294.0,62.0,52.82321899736148,0.36675461741424803,0.24010554089709762,29.6,34.6,174.0,1.3,-0.04616504369475975,1.82429677700735,1
475,613,HUL,101.16,55.0,2.0,29.316,43.511,28.333,HARD,35.0,Haas F1 Team,12.0,175.1490514905149,292.0,63.0,56.09756097560975,0.3712737127371274,0.2140921409214092,29.5,34.8,157.0,1.8,-1.7725196166393393,1.3868807319901757,2
476,614,HUL,101.285,56.0,2.0,29.326,43.672,28.287,HARD,36.0,Haas F1 Team,12.0,172.70992366412213,291.0,60.0,55.661577608142494,0.3893129770992366,0.21374045801526717,29.5,34.8,177.0,1.7,-1.1699300395789218,2.113059271175845,2
477,615,HUL,101.41,57.0,2.0,29.198,43.865,28.347,HARD,37.0,Haas F1 Team,12.0,172.7931937172775,290.0,59.0,55.204188481675395,0.3769633507853403,0.22251308900523561,29.6,34.8,173.0,1.7,-0.7815834488517439,2.3370679034112882,2
478,617,HUL,101.538,59.0,2.0,29.232,43.856,28.45,HARD,39.0,Haas F1 Team,11.0,172.0241935483871,295.0,60.0,54.803763440860216,0.3709677419354839,0.22580645161290322,29.5,35.2,173.0,1.5,-0.38228068916111524,2.2618287870894895,1
479,618,HUL,104.766,60.0,2.0,31.104,44.972,28.69,HARD,40.0,Haas F1 Team,13.0,166.77777777777777,317.0,59.0,49.317460317460316,0.30423280423280424,0.2566137566137566,29.5,35.0,168.0,1.7,3.8657794333922064,3.979325817688339,1
480,619,HUL,103.503,61.0,2.0,29.465,44.007,30.031,HARD,41.0,Haas F1 Team,14.0,170.6948717948718,301.0,61.0,51.82051282051282,0.33589743589743587,0.25384615384615383,29.5,34.9,171.0,1.7,1.7700333541307776,3.7638080940277705,1
481,623,OCO,101.196,3.0,1.0,29.277,43.371,28.548,MEDIUM,3.0,Alpine,7.0,173.812987012987,299.0,61.0,55.36103896103896,0.37142857142857144,0.2831168831168831,29.9,37.3,168.0,1.0,2.425546689280398,-1.1497489468652093,0
482,624,OCO,101.375,4.0,1.0,29.381,43.437,28.557,MEDIUM,4.0,Alpine,7.0,171.5249343832021,298.0,62.0,56.07086614173228,0.3543307086614173,0.28608923884514437,29.9,37.2,183.0,1.2,2.5591897402908916,-0.7521205348631709,0
483,625,OCO,101.329,5.0,1.0,29.399,43.551,28.379,MEDIUM,5.0,Alpine,7.0,171.25065274151436,303.0,60.0,55.64490861618799,0.3368146214099217,0.27154046997389036,29.9,37.0,163.0,1.2,2.553951622279476,-0.5069846021818893,0
484,626,OCO,100.908,6.0,1.0,29.166,43.306,28.436,MEDIUM,6.0,Alpine,7.0,175.61229946524065,301.0,62.0,54.99732620320856,0.34759358288770054,0.27540106951871657,30.0,36.7,172.0,1.7,1.2643074124270384,-0.44388904185758593,0
485,627,OCO,100.732,7.0,1.0,29.161,43.281,28.29,MEDIUM,7.0,Alpine,7.0,175.76455026455025,300.0,61.0,55.0026455026455,0.3412698412698413,0.2698412698412698,30.0,36.8,163.0,1.2,1.432706442311467,-1.0627055797353118,0
486,628,OCO,100.339,8.0,1.0,29.114,42.991,28.234,MEDIUM,8.0,Alpine,7.0,175.10263157894738,301.0,63.0,55.555263157894736,0.35789473684210527,0.2710526315789474,30.0,36.5,161.0,1.7,0.6948402488312145,-0.7231826132563581,0
487,629,OCO,100.343,9.0,1.0,29.059,43.002,28.282,MEDIUM,9.0,Alpine,7.0,174.55913978494624,301.0,60.0,54.97043010752688,0.3629032258064516,0.2849462365591398,30.0,36.3,163.0,1.7,1.0805657703001652,0.1755502353426566,0
488,630,OCO,100.689,10.0,1.0,29.193,43.144,28.352,MEDIUM,10.0,Alpine,7.0,172.5609756097561,301.0,62.0,54.78590785907859,0.35501355013550134,0.27371273712737126,30.0,36.2,175.0,1.2,1.541206846560098,-0.44353410198719634,0
489,631,OCO,100.085,11.0,1.0,29.109,43.039,27.937,MEDIUM,11.0,Alpine,7.0,171.71657754010695,300.0,61.0,55.77807486631016,0.34759358288770054,0.28342245989304815,30.0,36.8,145.0,1.1,1.6911396989806402,-0.9759021034846805,0
490,632,OCO,100.388,12.0,1.0,29.134,42.975,28.279,MEDIUM,12.0,Alpine,7.0,172.18801089918256,300.0,64.0,53.950953678474114,0.33787465940054495,0.2724795640326976,30.1,36.8,138.0,2.0,1.3755890983910493,-0.7866222387642945,0
491,633,OCO,100.562,13.0,1.0,29.216,43.112,28.234,MEDIUM,13.0,Alpine,7.0,173.93882978723406,300.0,61.0,55.18617021276596,0.35638297872340424,0.2978723404255319,30.1,36.6,158.0,1.5,1.7509715339610001,-0.27141146814932954,0
492,634,OCO,100.247,14.0,1.0,29.171,43.14,27.936,MEDIUM,14.0,Alpine,7.0,173.21485411140583,300.0,58.0,56.07957559681697,0.35543766578249336,0.2838196286472148,30.1,36.4,156.0,1.2,1.609135848950496,-0.20564104799759586,0
493,635,OCO,100.353,15.0,1.0,29.129,43.154,28.07,MEDIUM,15.0,Alpine,7.0,174.53243243243244,301.0,60.0,57.035135135135135,0.372972972972973,0.25405405405405407,30.1,36.4,169.0,1.6,0.646156060303234,-0.3358569401287267,0
494,636,OCO,100.387,16.0,1.0,29.311,43.083,27.993,MEDIUM,16.0,Alpine,7.0,173.67195767195767,289.0,57.0,55.767195767195766,0.37037037037037035,0.28835978835978837,30.1,36.4,173.0,1.6,1.3611359448605158,0.23656485153588144,1
495,637,OCO,100.575,17.0,1.0,29.296,43.139,28.14,MEDIUM,17.0,Alpine,7.0,173.31413612565444,290.0,58.0,56.68062827225131,0.36910994764397903,0.2696335078534031,30.1,36.5,189.0,1.2,1.3972350463735386,-0.3252488570018694,0
496,638,OCO,100.423,18.0,1.0,29.346,43.028,28.049,MEDIUM,18.0,Alpine,7.0,174.5978835978836,290.0,60.0,57.25925925925926,0.3915343915343915,0.2698412698412698,30.0,36.4,185.0,1.3,0.6593717472052232,-0.4780619242686194,0
497,643,OCO,103.254,23.0,2.0,29.478,44.62,29.156,HARD,3.0,Alpine,9.0,169.95865633074936,298.0,57.0,54.25581395348837,0.35658914728682173,0.2842377260981912,30.0,36.0,160.0,1.6,3.944973079883783,1.4652305820465608,1
498,644,OCO,103.091,24.0,2.0,30.054,44.422,28.615,HARD,4.0,Alpine,9.0,169.27249357326477,296.0,57.0,53.383033419023135,0.3496143958868895,0.3033419023136247,29.9,36.1,166.0,1.5,4.178603120373754,1.3061784477163993,1
499,645,OCO,100.895,25.0,2.0,29.075,43.408,28.412,HARD,5.0,Alpine,9.0,171.1013698630137,308.0,58.0,54.61095890410959,0.3424657534246575,0.29041095890410956,29.9,36.0,171.0,1.7,1.9893875308015674,1.4326313123499628,1
500,646,OCO,100.885,26.0,2.0,28.715,44.005,28.165,HARD,6.0,Alpine,9.0,174.44444444444446,318.0,58.0,55.98966408268734,0.37209302325581395,0.30749354005167956,29.8,36.0,161.0,1.2,1.6470184882336583,1.6508578830695695,1
501,647,OCO,100.376,27.0,2.0,28.965,43.284,28.127,HARD,7.0,Alpine,9.0,172.0178117048346,306.0,59.0,54.61832061068702,0.356234096692112,0.30025445292620867,29.9,36.1,167.0,1.7,1.495122848655996,1.160955577432012,1
502,648,OCO,101.755,28.0,2.0,29.001,44.245,28.509,HARD,8.0,Alpine,9.0,171.93866666666668,303.0,55.0,54.408,0.35733333333333334,0.2853333333333333,30.0,35.7,165.0,1.3,2.629761011515879,1.7063020145903645,1
503,649,OCO,101.534,29.0,2.0,28.758,44.482,28.294,HARD,9.0,Alpine,9.0,171.32114882506528,321.0,58.0,54.391644908616186,0.3394255874673629,0.30809399477806787,30.0,35.7,189.0,1.6,2.503429720473493,2.7528772181457013,1
504,650,OCO,100.04,30.0,2.0,28.945,43.126,27.969,HARD,10.0,Alpine,9.0,176.20744680851064,302.0,62.0,57.797872340425535,0.39893617021276595,0.27925531914893614,30.0,35.9,181.0,1.0,0.23632667972592783,-0.6193615887069898,0
505,651,OCO,100.043,31.0,2.0,29.005,42.959,28.079,HARD,11.0,Alpine,9.0,172.7426273458445,301.0,62.0,55.64343163538874,0.3646112600536193,0.2761394101876676,30.0,35.9,188.0,0.8,1.0018246139963098,-0.625832297809121,0
506,652,OCO,100.362,32.0,2.0,29.109,43.168,28.085,HARD,12.0,Alpine,9.0,175.85790884718497,304.0,57.0,56.84450402144772,0.3780160857908847,0.2761394101876676,30.0,35.9,185.0,1.2,0.8204352106139623,0.5263536115556198,1
507,653,OCO,99.93,33.0,2.0,28.957,43.029,27.944,HARD,13.0,Alpine,9.0,174.31794871794872,304.0,60.0,54.65897435897436,0.36666666666666664,0.2923076923076923,30.0,35.9,168.0,1.5,0.7509443454726188,0.5180071810078328,1
508,654,OCO,100.303,34.0,2.0,29.053,43.079,28.171,HARD,14.0,Alpine,9.0,174.47708894878707,293.0,60.0,55.19676549865229,0.3719676549865229,0.2830188679245283,30.0,35.9,153.0,1.5,0.747918304617128,0.04318200882080464,0
509,655,OCO,100.541,35.0,2.0,29.092,43.328,28.121,HARD,15.0,Alpine,9.0,173.21052631578948,306.0,59.0,52.86842105263158,0.32105263157894737,0.31842105263157894,30.0,35.9,166.0,1.5,1.8823635497821378,1.358974258099367,1
510,656,OCO,101.211,36.0,2.0,29.002,43.737,28.472,HARD,16.0,Alpine,9.0,175.1951871657754,306.0,58.0,53.644385026737964,0.3609625668449198,0.3074866310160428,29.9,35.4,180.0,1.7,1.3147675794648324,2.4017873178114053,1
511,657,OCO,102.599,37.0,2.0,29.107,45.169,28.323,HARD,17.0,Alpine,8.0,169.70026525198938,306.0,56.0,54.12201591511936,0.3421750663129973,0.3050397877984085,29.9,35.3,165.0,1.7,2.8725681775716785,3.452573078580563,1
512,658,OCO,101.319,38.0,2.0,29.312,43.674,28.333,HARD,18.0,Alpine,8.0,173.23157894736843,301.0,57.0,55.13947368421053,0.3605263157894737,0.2894736842105263,29.8,35.5,168.0,2.2,0.9842499350208396,2.6813143520319285,1
513,659,OCO,100.875,39.0,2.0,29.125,43.817,27.933,HARD,19.0,Alpine,7.0,174.13297872340425,311.0,55.0,57.90425531914894,0.3829787234042553,0.2898936170212766,29.8,35.5,165.0,2.0,0.5837975276127578,3.004377172021615,1
514,660,OCO,99.931,40.0,2.0,29.04,42.982,27.909,HARD,20.0,Alpine,7.0,176.0986301369863,285.0,60.0,56.276712328767125,0.3835616438356164,0.27671232876712326,29.7,35.5,189.0,1.7,-1.0740662299822157,0.9799361541112313,2
515,661,OCO,100.064,41.0,2.0,29.084,42.962,28.018,HARD,21.0,Alpine,6.0,175.88679245283018,284.0,58.0,57.02425876010782,0.3908355795148248,0.261455525606469,29.8,35.5,169.0,1.8,-0.8846477267323417,0.8832339705342351,2
516,662,OCO,99.995,42.0,2.0,29.075,42.846,28.074,HARD,22.0,Alpine,6.0,176.1413612565445,285.0,58.0,57.20157068062827,0.387434554973822,0.2643979057591623,29.8,35.5,167.0,2.0,-1.0291475476766339,1.1378864200298946,2
517,666,NOR,101.124,3.0,1.0,29.106,43.583,28.435,MEDIUM,3.0,McLaren,5.0,172.18441558441558,312.0,61.0,48.374025974025976,0.007792207792207792,0.2779220779220779,29.9,37.3,168.0,1.0,3.289702026888062,-0.5297944021634763,1
518,667,NOR,101.678,4.0,1.0,29.17,43.643,28.865,MEDIUM,4.0,McLaren,4.0,173.08333333333334,308.0,60.0,52.4296875,0.033854166666666664,0.2526041666666667,29.9,37.2,183.0,1.2,2.7518000279659023,-0.31587576251117694,1
519,668,NOR,100.285,5.0,1.0,29.252,42.811,28.222,MEDIUM,5.0,McLaren,4.0,174.49336870026525,289.0,62.0,50.753315649867375,0.042440318302387266,0.246684350132626,29.9,37.0,163.0,1.2,1.2534174918677032,-1.9665194262832824,0
520,669,NOR,99.992,6.0,1.0,29.381,42.659,27.952,MEDIUM,6.0,McLaren,4.0,176.7426273458445,290.0,63.0,50.55764075067024,0.00804289544235925,0.24664879356568364,30.0,36.7,172.0,1.7,0.40215078672610466,-1.8084705409427875,0
521,670,NOR,99.972,7.0,1.0,29.227,42.587,28.158,MEDIUM,7.0,McLaren,4.0,175.69786096256684,291.0,62.0,50.25401069518717,0.0053475935828877,0.25935828877005346,30.0,36.8,163.0,1.2,1.1585061144226168,-1.8894748563727422,0
522,671,NOR,100.301,8.0,1.0,29.356,42.773,28.172,MEDIUM,8.0,McLaren,4.0,174.54068241469815,292.0,64.0,52.5249343832021,0.015748031496062992,0.22572178477690288,30.0,36.5,161.0,1.7,0.3912628999028378,-1.8336849744210593,0
523,672,NOR,100.13,9.0,1.0,29.284,42.752,28.094,MEDIUM,9.0,McLaren,4.0,173.9056603773585,292.0,62.0,52.1266846361186,0.013477088948787063,0.25067385444743934,30.0,36.3,163.0,1.7,0.7010037443064421,-0.996602064950077,0
524,673,NOR,99.974,10.0,1.0,29.159,42.708,28.107,MEDIUM,10.0,McLaren,4.0,176.62739726027397,291.0,60.0,53.81369863013698,0.005479452054794521,0.2356164383561644,30.0,36.2,175.0,1.2,0.17017484591675802,-1.351053692154376,0
525,674,NOR,100.355,11.0,1.0,29.404,42.912,28.039,MEDIUM,11.0,McLaren,4.0,175.74603174603175,291.0,61.0,52.97883597883598,0.013227513227513227,0.25132275132275134,30.0,36.8,145.0,1.1,1.1716929731123893,-1.9386474556265356,0
526,675,NOR,100.466,12.0,1.0,29.442,43.004,28.02,MEDIUM,12.0,McLaren,4.0,173.47397260273974,293.0,61.0,51.73698630136986,0.010958904109589041,0.2547945205479452,30.1,36.8,138.0,2.0,1.4016696562415782,-0.9614132581531524,0
527,676,NOR,100.372,13.0,1.0,29.334,42.962,28.076,MEDIUM,13.0,McLaren,4.0,175.38829787234042,294.0,62.0,51.0186170212766,0.010638297872340425,0.25,30.1,36.6,158.0,1.5,1.107359561252086,-1.3945676504636724,0
528,677,NOR,100.421,14.0,1.0,29.233,42.914,28.274,MEDIUM,14.0,McLaren,4.0,175.05026455026456,294.0,60.0,50.50529100529101,0.005291005291005291,0.2830687830687831,30.1,36.4,156.0,1.2,1.8603944735254196,-0.699824157842347,0
