,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,cluster_id
34,61,VER,98.197,62.0,2.0,28.493,41.975,27.729,293.0,267.0,252.0,287.0,MEDIUM,22.0,Red Bull Racing,5.0,177.9808743169399,296.0,61.0,57.5792349726776,0.4262295081967213,0.22950819672131148,29.5,34.9,185.0,2.2,-19.147167367993912,1.6123287106171371,2
35,64,GAS,101.442,3.0,1.0,29.493,43.116,28.833,300.0,267.0,242.0,275.0,MEDIUM,3.0,Alpine,11.0,172.93540051679585,302.0,63.0,57.423772609819125,0.4005167958656331,0.25064599483204136,29.9,37.3,168.0,1.0,12.177483989242884,-10.900546527763906,0
36,65,GAS,101.334,4.0,1.0,29.317,43.488,28.529,288.0,265.0,245.0,289.0,MEDIUM,4.0,Alpine,11.0,170.55820105820106,301.0,63.0,54.01058201058201,0.373015873015873,0.25396825396825395,29.9,37.2,183.0,1.2,-12.440483589241014,-4.561426130793057,2
37,66,GAS,101.292,5.0,1.0,29.195,43.501,28.596,293.0,265.0,244.0,288.0,MEDIUM,5.0,Alpine,11.0,168.12694300518135,302.0,60.0,53.645077720207254,0.33419689119170987,0.25129533678756477,29.9,37.0,163.0,1.2,10.307073088384831,-7.684967697555856,0
38,67,GAS,101.829,6.0,1.0,29.128,44.03,28.671,289.0,267.0,245.0,290.0,MEDIUM,6.0,Alpine,11.0,171.09549071618036,306.0,62.0,54.6657824933687,0.3687002652519894,0.246684350132626,30.0,36.7,172.0,1.7,1.1183426347234595,-9.022269253736189,1
39,68,GAS,101.399,7.0,1.0,29.472,43.406,28.521,299.0,264.0,242.0,293.0,MEDIUM,7.0,Alpine,11.0,172.88451443569554,304.0,58.0,55.58005249343832,0.3937007874015748,0.24934383202099739,30.0,36.8,163.0,1.2,7.474530318004036,-13.24115559069299,1
40,69,GAS,100.677,8.0,1.0,29.236,43.149,28.292,296.0,265.0,245.0,289.0,MEDIUM,8.0,Alpine,11.0,172.94444444444446,301.0,62.0,55.616402116402114,0.3994708994708995,0.25396825396825395,30.0,36.5,161.0,1.7,9.03125872930905,-7.533754709940928,0
41,70,GAS,101.063,9.0,1.0,29.148,43.382,28.533,298.0,266.0,235.0,290.0,MEDIUM,9.0,Alpine,11.0,170.99466666666666,304.0,60.0,53.89066666666667,0.368,0.25066666666666665,30.0,36.6,168.0,1.7,4.012302858115264,-12.4199864139134,1
42,71,GAS,100.378,10.0,1.0,29.07,43.027,28.281,303.0,268.0,246.0,287.0,MEDIUM,10.0,Alpine,11.0,174.82702702702701,304.0,58.0,57.72162162162162,0.42162162162162165,0.23513513513513515,30.0,36.2,175.0,1.2,-5.568317072245437,-13.159896765564623,1
43,72,GAS,100.728,11.0,1.0,29.165,43.348,28.215,304.0,266.0,244.0,293.0,MEDIUM,11.0,Alpine,11.0,174.99734042553192,305.0,61.0,55.611702127659576,0.39361702127659576,0.23670212765957446,30.0,36.8,145.0,1.1,23.44916578499354,-18.882957183479316,0
