,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,cluster_id
218,239,LEC,85.962,33.0,2.0,28.143,29.653,28.166,HARD,13.0,Ferrari,4.0,241.2405063291139,336.0,65.0,73.70253164556962,0.2848101265822785,0.16772151898734178,29.8,42.4,242.0,1.3,-1.7715179389071172,0.5766736571337372,1
219,240,LEC,85.851,34.0,2.0,28.13,29.667,28.054,HARD,14.0,Ferrari,4.0,239.92675159235668,338.0,64.0,73.65605095541402,0.10828025477707007,0.1624203821656051,29.8,42.5,164.0,1.5,-1.473301667478749,0.7384411284064707,1
220,241,LEC,85.85,35.0,2.0,28.17,29.626,28.054,HARD,15.0,Ferrari,4.0,241.6501547987616,338.0,65.0,74.39628482972137,0.21362229102167182,0.1609907120743034,29.8,42.6,139.0,1.8,-2.010967468334415,0.7908901201727158,1
221,242,LEC,85.631,36.0,2.0,27.916,29.701,28.014,HARD,16.0,Ferrari,4.0,238.06349206349208,337.0,69.0,73.45714285714286,0.34285714285714286,0.18412698412698414,29.9,42.5,196.0,1.2,-1.4861701875228386,0.6019167704266615,1
222,243,LEC,85.671,37.0,2.0,27.902,29.633,28.136,HARD,17.0,Ferrari,4.0,242.89375,338.0,63.0,75.0,0.1,0.159375,30.1,42.5,171.0,1.5,-2.4820027747854545,1.8369292152092254,1
223,244,LEC,85.58,38.0,2.0,27.994,29.492,28.094,HARD,18.0,Ferrari,4.0,240.63258785942492,340.0,61.0,74.4888178913738,0.3003194888178914,0.1501597444089457,30.0,42.8,186.0,1.6,-2.0904582013355992,1.712069670052934,1
224,245,LEC,85.629,39.0,2.0,27.997,29.531,28.101,HARD,19.0,Ferrari,4.0,245.57993730407523,339.0,63.0,74.42006269592477,0.11285266457680251,0.16300940438871472,30.0,42.8,145.0,1.1,-2.7946032912656276,1.443289235661412,1
225,246,LEC,85.728,40.0,2.0,27.941,29.673,28.114,HARD,20.0,Ferrari,4.0,241.7012987012987,341.0,63.0,73.96428571428571,0.19155844155844157,0.17857142857142858,30.0,42.8,205.0,1.7,-1.6273324843455022,1.8701760182637288,1
226,247,LEC,86.511,41.0,2.0,28.014,30.072,28.425,HARD,21.0,Ferrari,4.0,240.90825688073394,339.0,62.0,74.10397553516819,0.17737003058103976,0.1620795107033639,30.1,42.9,187.0,2.0,-0.7528095342239496,2.02882054371392,2
227,248,LEC,86.448,42.0,2.0,28.005,30.118,28.325,HARD,22.0,Ferrari,4.0,240.93030303030304,340.0,63.0,74.95151515151515,0.22424242424242424,0.15454545454545454,30.3,42.5,188.0,1.3,-1.1858777544122472,2.4552607551520973,2
228,249,LEC,86.597,43.0,2.0,28.224,30.135,28.238,HARD,23.0,Ferrari,4.0,237.65420560747663,342.0,59.0,73.06853582554517,0.11838006230529595,0.17445482866043613,30.2,42.5,168.0,1.6,0.609439256359671,2.7123860140195717,2
229,250,LEC,86.586,44.0,2.0,28.282,29.969,28.335,HARD,24.0,Ferrari,4.0,235.46496815286625,342.0,65.0,72.3343949044586,0.2484076433121019,0.17197452229299362,30.0,41.7,334.0,0.8,0.6071952058289112,1.8869806356331513,2
230,251,LEC,86.321,45.0,2.0,28.007,30.103,28.211,HARD,25.0,Ferrari,4.0,238.3653846153846,340.0,57.0,74.90384615384616,0.1891025641025641,0.14102564102564102,30.0,41.7,161.0,1.1,-0.5522868746949979,2.7994228347817245,2
231,252,LEC,86.58,46.0,2.0,27.912,30.545,28.123,HARD,26.0,Ferrari,4.0,240.00313479623824,341.0,64.0,74.76175548589342,0.22884012539184953,0.1724137931034483,30.0,41.6,181.0,1.5,-0.46096668406288355,2.80975463707512,2
232,253,LEC,87.371,47.0,2.0,28.486,30.781,28.104,HARD,27.0,Ferrari,4.0,235.27607361963192,339.0,51.0,74.95092024539878,0.20245398773006135,0.15644171779141106,30.0,41.2,176.0,1.1,1.959848786691946,3.701754724197429,2
233,254,LEC,86.828,48.0,2.0,28.441,30.154,28.233,HARD,28.0,Ferrari,4.0,241.81626506024097,346.0,55.0,74.96084337349397,0.15963855421686746,0.16566265060240964,30.1,41.2,161.0,1.7,0.050896909174835865,4.079140643619612,2
234,255,LEC,86.633,49.0,2.0,28.284,30.207,28.142,HARD,29.0,Ferrari,4.0,234.88181818181818,348.0,58.0,74.44545454545455,0.13636363636363635,0.13636363636363635,30.0,41.0,179.0,1.2,0.6823875932914294,3.4740295289318617,2
235,256,LEC,86.961,50.0,2.0,28.367,30.573,28.021,HARD,30.0,Ferrari,4.0,238.5485893416928,355.0,52.0,75.15673981191223,0.3166144200626959,0.15673981191222572,30.0,40.8,152.0,1.6,1.0430654162400441,4.8374237225233925,2
236,257,LEC,86.783,51.0,2.0,28.122,30.349,28.312,HARD,31.0,Ferrari,4.0,240.09876543209876,352.0,60.0,73.13888888888889,0.20679012345679013,0.1728395061728395,30.0,40.8,161.0,1.7,0.5301945021988963,4.022155579683848,2
237,260,STR,88.953,2.0,1.0,28.81,30.757,29.386,MEDIUM,2.0,Aston Martin,19.0,234.44375,337.0,64.0,67.38125,0.03125,0.18125,29.2,43.1,189.0,1.0,4.479141911232694,-3.179313828087194,0
238,261,STR,88.614,3.0,1.0,28.49,30.911,29.213,MEDIUM,3.0,Aston Martin,19.0,235.67462686567166,334.0,64.0,67.10746268656716,0.03880597014925373,0.20298507462686566,29.3,43.2,36.0,0.6,4.170577881047439,-3.106027725913043,0
239,262,STR,87.725,4.0,1.0,28.152,30.384,29.189,MEDIUM,4.0,Aston Martin,18.0,233.96330275229357,352.0,54.0,70.00305810397553,0.03363914373088685,0.17737003058103976,29.5,43.1,204.0,0.8,3.451111759016135,-0.7759711488675902,0
240,263,STR,87.574,5.0,1.0,28.256,30.13,29.188,MEDIUM,5.0,Aston Martin,18.0,238.90769230769232,332.0,66.0,71.11384615384615,0.05846153846153846,0.16,29.5,43.1,250.0,1.2,0.7645661610664573,-2.0623193487080664,0
241,264,STR,87.656,6.0,1.0,28.333,30.229,29.094,MEDIUM,6.0,Aston Martin,18.0,238.0210843373494,331.0,66.0,71.84939759036145,0.03614457831325301,0.14759036144578314,29.7,43.4,164.0,1.7,0.7719668007257049,-1.6243075158803495,0
242,265,STR,87.1,7.0,1.0,28.016,29.968,29.116,MEDIUM,7.0,Aston Martin,18.0,236.19018404907976,335.0,64.0,73.14110429447852,0.04294478527607362,0.16257668711656442,29.6,43.6,160.0,1.8,0.6965042108470343,-1.553428201483936,0
243,266,STR,87.362,8.0,1.0,28.218,29.966,29.178,MEDIUM,8.0,Aston Martin,18.0,235.52631578947367,329.0,65.0,73.99707602339181,0.029239766081871343,0.14619883040935672,29.7,43.6,162.0,1.0,0.6005863877487189,-2.062582932482753,0
244,267,STR,87.312,9.0,1.0,28.012,30.001,29.299,MEDIUM,9.0,Aston Martin,18.0,235.61702127659575,335.0,62.0,70.5258358662614,0.03951367781155015,0.1580547112462006,29.8,44.1,178.0,0.6,1.503252148618031,-1.7372146143243414,0
245,268,STR,87.539,10.0,1.0,28.062,30.153,29.324,MEDIUM,10.0,Aston Martin,17.0,237.27844311377245,333.0,63.0,71.38323353293413,0.03592814371257485,0.16766467065868262,29.9,43.9,162.0,2.2,1.3801697979933383,-0.7092532718087259,0
246,269,STR,87.369,11.0,1.0,28.139,30.17,29.06,MEDIUM,11.0,Aston Martin,16.0,236.7227414330218,332.0,63.0,70.35202492211837,0.024922118380062305,0.14018691588785046,29.9,43.9,181.0,1.8,1.062749827096259,-0.6907860682771628,0
247,270,STR,87.81,12.0,1.0,28.188,30.336,29.286,MEDIUM,12.0,Aston Martin,16.0,236.21383647798743,331.0,64.0,70.53459119496856,0.059748427672955975,0.16037735849056603,29.9,43.3,8.0,1.7,1.8824555484330046,-0.9262049200602739,0
248,271,STR,88.222,13.0,1.0,28.177,30.572,29.473,MEDIUM,13.0,Aston Martin,16.0,235.1834862385321,333.0,63.0,69.38532110091744,0.04281345565749235,0.1529051987767584,29.9,43.7,199.0,1.2,2.73678171692701,-0.9650891131791189,0
249,272,STR,88.057,14.0,1.0,28.293,30.415,29.349,MEDIUM,14.0,Aston Martin,14.0,234.2246835443038,332.0,59.0,68.91772151898734,0.04113924050632911,0.14873417721518986,30.1,43.7,205.0,1.5,2.9333825575598667,0.02295728625496176,0
250,273,STR,88.179,15.0,1.0,28.321,30.575,29.283,MEDIUM,15.0,Aston Martin,13.0,232.4060606060606,332.0,62.0,69.82424242424243,0.030303030303030304,0.16363636363636364,30.0,43.5,156.0,0.8,3.3969045619796208,-0.6946837802949277,0
251,274,STR,88.08,16.0,1.0,28.251,30.546,29.283,MEDIUM,16.0,Aston Martin,12.0,233.7962962962963,332.0,64.0,70.7253086419753,0.05246913580246913,0.14814814814814814,30.0,43.9,178.0,1.7,2.5594958508820795,-0.515004028877391,0
252,275,STR,87.909,17.0,1.0,28.149,30.462,29.298,MEDIUM,17.0,Aston Martin,12.0,237.99079754601226,331.0,61.0,74.54601226993866,0.04294478527607362,0.147239263803681,29.8,43.5,268.0,1.5,1.1465073230270142,-0.2226731718747851,0
253,276,STR,88.401,18.0,1.0,28.279,30.672,29.45,MEDIUM,18.0,Aston Martin,12.0,235.66867469879517,332.0,62.0,73.28012048192771,0.0572289156626506,0.14759036144578314,29.7,43.5,216.0,1.3,2.399237605966346,-0.8347255275285982,0
254,277,STR,88.05,19.0,1.0,28.245,30.608,29.197,MEDIUM,19.0,Aston Martin,12.0,236.7076923076923,331.0,63.0,72.03692307692307,0.04,0.15692307692307692,29.9,44.3,201.0,0.8,2.0668979332080073,-0.8793872440820845,0
255,280,STR,86.742,22.0,2.0,28.099,29.727,28.916,HARD,6.0,Aston Martin,18.0,237.22364217252397,325.0,65.0,72.46645367412141,0.04792332268370607,0.15335463258785942,29.9,43.7,178.0,1.3,-0.3231346405925696,-1.4714327326788872,0
256,281,STR,86.968,23.0,2.0,28.004,29.927,29.037,HARD,7.0,Aston Martin,18.0,238.40797546012269,329.0,64.0,70.28220858895706,0.03067484662576687,0.147239263803681,29.9,43.6,210.0,1.5,0.10572288661658957,-0.9751788316401503,0
257,282,STR,87.34,24.0,2.0,28.054,30.058,29.228,HARD,8.0,Aston Martin,18.0,235.04024767801857,331.0,63.0,68.50773993808049,0.03715170278637771,0.14860681114551083,29.9,43.5,179.0,2.0,1.598790017500525,-0.784590028448235,0
258,283,STR,87.176,25.0,2.0,28.201,29.928,29.047,HARD,9.0,Aston Martin,17.0,238.14114114114113,330.0,64.0,70.16816816816817,0.04504504504504504,0.12912912912912913,29.8,43.6,156.0,1.6,0.27250092491504024,-1.2013953368174601,0
259,284,STR,87.259,26.0,2.0,28.225,30.003,29.031,HARD,10.0,Aston Martin,17.0,236.21943573667713,329.0,63.0,68.46081504702194,0.03134796238244514,0.1536050156739812,29.9,43.4,153.0,1.7,1.3884130343142527,-0.7226422345542935,0
260,285,STR,86.675,27.0,2.0,27.971,29.841,28.863,HARD,11.0,Aston Martin,17.0,240.8359133126935,331.0,62.0,71.36222910216718,0.058823529411764705,0.15170278637770898,29.9,43.0,174.0,1.2,-0.5997410236807535,-0.13551037549425957,1
261,286,STR,87.085,28.0,2.0,28.05,30.174,28.861,HARD,12.0,Aston Martin,17.0,233.90654205607476,331.0,63.0,69.74766355140187,0.012461059190031152,0.13707165109034267,29.9,43.3,112.0,0.8,1.2923316437491545,-0.8268055769744962,0
262,287,STR,86.809,29.0,2.0,28.134,29.979,28.696,HARD,13.0,Aston Martin,17.0,237.26182965299685,331.0,60.0,71.08832807570978,0.031545741324921134,0.14195583596214512,29.7,42.5,317.0,0.8,0.3351828039001143,0.011829530502899954,0
263,288,STR,86.924,30.0,2.0,28.197,29.99,28.737,HARD,14.0,Aston Martin,17.0,238.43692307692308,331.0,62.0,70.8123076923077,0.021538461538461538,0.15384615384615385,29.7,42.5,190.0,1.2,0.4078865003973301,-0.14184050579378266,0
264,289,STR,86.617,31.0,2.0,27.983,29.98,28.654,HARD,15.0,Aston Martin,16.0,243.2439024390244,332.0,62.0,74.74085365853658,0.027439024390243903,0.14939024390243902,29.8,42.6,136.0,1.1,-1.5043254724073811,0.2988363058205207,1
265,290,STR,86.832,32.0,2.0,28.103,29.949,28.78,HARD,16.0,Aston Martin,16.0,240.24358974358975,331.0,63.0,72.22115384615384,0.019230769230769232,0.15384615384615385,29.9,42.6,174.0,1.1,-0.33043094669466805,0.27740297480413323,1
266,291,STR,87.121,33.0,2.0,28.056,30.12,28.945,HARD,17.0,Aston Martin,16.0,234.34146341463415,333.0,61.0,69.17682926829268,0.027439024390243903,0.16158536585365854,29.8,42.5,164.0,1.5,1.904854328412384,0.31072829084136677,0
267,292,STR,87.298,34.0,2.0,28.16,30.213,28.925,HARD,18.0,Aston Martin,14.0,236.7639751552795,332.0,63.0,69.78571428571429,0.021739130434782608,0.13975155279503104,29.8,42.6,232.0,0.8,1.1286636968695747,-0.04266856135766737,0
268,293,STR,86.97,35.0,2.0,28.074,30.105,28.791,HARD,19.0,Aston Martin,14.0,238.70552147239263,331.0,64.0,70.98159509202453,0.018404907975460124,0.15030674846625766,29.8,42.6,139.0,1.8,0.3112622913770072,0.402187550809689,0
269,294,STR,87.096,36.0,2.0,28.004,30.189,28.903,HARD,20.0,Aston Martin,14.0,234.90189873417722,333.0,62.0,69.82278481012658,0.03164556962025317,0.16455696202531644,30.0,42.5,208.0,1.8,1.656585212074822,1.1703210497810106,2
270,295,STR,87.373,37.0,2.0,27.963,30.309,29.101,HARD,21.0,Aston Martin,14.0,237.21296296296296,334.0,62.0,71.5925925925926,0.030864197530864196,0.1388888888888889,30.1,42.5,171.0,1.5,0.9220481365314468,1.2322023170825749,2
271,296,STR,86.902,38.0,2.0,27.996,30.183,28.723,HARD,22.0,Aston Martin,13.0,237.6813880126183,348.0,59.0,71.81703470031546,0.031545741324921134,0.14826498422712933,30.0,42.8,145.0,1.1,0.933452973323423,1.6299063705053387,2
272,297,STR,86.904,39.0,2.0,28.027,30.044,28.833,HARD,23.0,Aston Martin,13.0,239.8348909657321,330.0,63.0,73.92523364485982,0.04361370716510903,0.13707165109034267,30.0,42.6,168.0,1.3,-0.5746639770260245,0.9940849306249268,1
273,298,STR,87.072,40.0,2.0,28.03,30.137,28.905,HARD,24.0,Aston Martin,13.0,235.5232198142415,331.0,62.0,70.48297213622291,0.03715170278637771,0.15170278637770898,30.1,42.9,187.0,2.0,1.2729139975157269,1.4313173316038221,2
274,299,STR,86.916,41.0,2.0,28.105,29.987,28.824,HARD,25.0,Aston Martin,13.0,234.43030303030304,332.0,63.0,70.98787878787878,0.04242424242424243,0.1484848484848485,30.2,42.9,190.0,1.8,1.125192267495977,1.52554368550639,2
275,300,STR,87.067,42.0,2.0,28.139,30.109,28.819,HARD,26.0,Aston Martin,12.0,237.51076923076923,331.0,61.0,72.94769230769231,0.043076923076923075,0.13846153846153847,30.2,42.5,168.0,1.6,0.39350190126816614,1.9475234422642247,2
276,301,STR,91.134,43.0,2.0,31.63,30.601,28.903,HARD,27.0,Aston Martin,12.0,225.4868035190616,332.0,33.0,67.62756598240469,0.03519061583577713,0.17595307917888564,30.1,42.5,144.0,1.6,11.035614900615144,2.6228741723083724,2
277,302,STR,88.214,44.0,2.0,28.234,30.177,29.803,HARD,28.0,Aston Martin,13.0,234.04126984126984,330.0,60.0,67.06984126984128,0.025396825396825397,0.17142857142857143,30.0,41.7,161.0,1.1,3.8004350703356384,0.9859198544802564,2
278,303,STR,88.336,45.0,2.0,28.405,31.024,28.907,HARD,29.0,Aston Martin,14.0,235.84923076923076,344.0,56.0,70.0,0.021538461538461538,0.14461538461538462,30.0,41.6,181.0,1.5,3.4647903010563272,2.952150456700694,2
279,304,STR,87.153,46.0,2.0,28.138,30.176,28.839,HARD,30.0,Aston Martin,14.0,239.36760124610592,332.0,64.0,70.94704049844236,0.018691588785046728,0.14641744548286603,30.0,41.2,176.0,1.1,0.44665496984779307,2.047898138417128,2
280,305,STR,87.267,47.0,2.0,28.201,30.145,28.921,HARD,31.0,Aston Martin,14.0,240.45317220543808,332.0,65.0,71.74622356495469,0.04229607250755287,0.1419939577039275,30.1,41.2,161.0,1.7,0.11902611696808364,2.4368118315285456,2
281,306,STR,87.59,48.0,2.0,28.229,30.398,28.963,HARD,32.0,Aston Martin,14.0,233.7867867867868,331.0,56.0,68.72372372372372,0.05405405405405406,0.16216216216216217,30.0,41.2,157.0,1.2,3.1087447535565325,2.6463093412651273,2
282,307,STR,89.467,49.0,2.0,28.428,31.827,29.212,HARD,33.0,Aston Martin,14.0,231.15853658536585,331.0,61.0,68.875,0.021341463414634148,0.16158536585365854,30.0,40.8,152.0,1.6,5.63893157901664,2.5926637613699004,2
283,308,STR,90.865,50.0,2.0,28.705,31.401,30.759,HARD,34.0,Aston Martin,16.0,230.68713450292398,332.0,50.0,62.23684210526316,0.03508771929824561,0.21637426900584794,30.0,40.8,161.0,1.7,9.753690139509668,2.384621129808886,2
284,311,SAR,88.08,2.0,1.0,28.252,30.443,29.385,MEDIUM,5.0,Williams,13.0,236.85804416403786,332.0,65.0,69.81703470031546,0.6214511041009464,0.15772870662460567,29.2,43.1,189.0,1.0,1.798204495786315,-2.981407050580267,0
285,312,SAR,87.647,3.0,1.0,28.124,30.425,29.098,MEDIUM,6.0,Williams,13.0,235.78851963746223,335.0,64.0,69.29003021148036,0.5921450151057401,0.1661631419939577,29.3,43.2,36.0,0.6,1.8738340322561127,-2.770354819496947,0
286,313,SAR,87.389,4.0,1.0,27.934,30.315,29.14,MEDIUM,7.0,Williams,13.0,238.8079268292683,350.0,62.0,69.40548780487805,0.6036585365853658,0.14939024390243902,29.5,43.1,204.0,0.8,1.0270175403025152,-1.1089112580442178,0
287,314,SAR,87.17,5.0,1.0,28.002,30.133,29.035,MEDIUM,8.0,Williams,13.0,235.858934169279,349.0,66.0,69.54545454545455,0.6050156739811913,0.1724137931034483,29.5,43.1,250.0,1.2,1.392318792009755,-1.2503161319191392,0
288,315,SAR,87.135,6.0,1.0,28.01,29.938,29.187,MEDIUM,9.0,Williams,13.0,238.58662613981764,347.0,64.0,67.66565349544074,0.5805471124620061,0.17933130699088146,29.7,43.4,164.0,1.7,1.2918718501494215,-0.7398812874471697,0
289,316,SAR,87.251,7.0,1.0,28.24,30.056,28.955,MEDIUM,10.0,Williams,13.0,237.89969604863222,347.0,64.0,71.40425531914893,0.6200607902735562,0.1641337386018237,29.6,43.6,160.0,1.8,0.8808395194219518,-0.8902694369809973,0
290,317,SAR,87.233,8.0,1.0,28.118,29.957,29.158,MEDIUM,11.0,Williams,13.0,238.28318584070797,343.0,64.0,69.30383480825958,0.5958702064896755,0.1504424778761062,29.7,43.6,162.0,1.0,0.7823746292876252,-1.211116273891078,0
291,318,SAR,87.459,9.0,1.0,28.149,30.12,29.19,MEDIUM,12.0,Williams,13.0,236.11676646706587,352.0,65.0,69.97305389221557,0.6017964071856288,0.16167664670658682,29.8,44.1,178.0,0.6,1.6836703857808553,-1.2548236361345124,0
292,319,SAR,87.685,10.0,1.0,28.385,30.052,29.248,MEDIUM,13.0,Williams,13.0,232.34234234234233,347.0,67.0,67.81981981981981,0.5795795795795796,0.16216216216216217,29.8,43.9,168.0,2.2,2.821459045462267,-0.9699904067063414,0
293,320,SAR,87.804,11.0,1.0,28.334,30.151,29.319,MEDIUM,14.0,Williams,13.0,234.29813664596273,347.0,64.0,68.78571428571429,0.5962732919254659,0.17701863354037267,29.9,43.9,181.0,1.8,2.8248171401391513,-0.4938578473410348,0
294,321,SAR,88.694,12.0,1.0,28.212,31.278,29.204,MEDIUM,15.0,Williams,13.0,233.07055214723925,346.0,57.0,67.64723926380368,0.5613496932515337,0.1687116564417178,29.9,43.3,8.0,1.7,4.7044186770947265,0.5216164391169967,0
295,322,SAR,87.799,13.0,1.0,28.374,30.365,29.06,MEDIUM,16.0,Williams,12.0,235.30218068535825,345.0,63.0,68.5607476635514,0.5887850467289719,0.17133956386292834,29.9,43.7,199.0,1.2,2.662726134120499,-0.20290745866626272,0
296,325,SAR,86.84,16.0,2.0,28.303,29.751,28.786,HARD,5.0,Williams,16.0,239.06031746031746,330.0,67.0,69.75555555555556,0.6158730158730159,0.1523809523809524,29.9,43.7,0.0,1.7,-0.4190850366376902,-1.5929321292416214,0
297,326,SAR,87.0,17.0,2.0,28.198,29.88,28.922,HARD,6.0,Williams,16.0,236.94444444444446,334.0,67.0,71.12345679012346,0.6172839506172839,0.14506172839506173,29.8,43.5,268.0,1.5,-0.10633938820581727,-1.291481721599305,0
298,327,SAR,86.906,18.0,2.0,28.16,29.981,28.765,HARD,7.0,Williams,16.0,239.74164133738603,333.0,66.0,70.79635258358662,0.6139817629179332,0.1519756838905775,29.8,43.6,158.0,1.2,-0.4875732358626559,-1.2736196210939656,0
299,328,SAR,87.165,19.0,2.0,28.315,29.982,28.868,HARD,8.0,Williams,16.0,239.99384615384616,332.0,64.0,70.98153846153846,0.6153846153846154,0.15692307692307692,29.9,44.3,201.0,0.8,-0.04363377240969699,-1.4397820156520857,0
300,329,SAR,87.28,20.0,2.0,28.361,30.032,28.887,HARD,9.0,Williams,16.0,238.61656441717793,333.0,63.0,69.82208588957056,0.598159509202454,0.147239263803681,30.0,44.4,180.0,1.6,0.4951695227428031,-0.8235444418226052,0
301,330,SAR,87.363,21.0,2.0,28.375,29.999,28.989,HARD,10.0,Williams,15.0,236.3121212121212,334.0,65.0,69.16666666666667,0.5878787878787879,0.15151515151515152,30.0,44.0,145.0,1.3,1.0891168760173056,-1.0746503312034656,0
302,331,SAR,87.465,22.0,2.0,28.445,30.055,28.965,HARD,11.0,Williams,15.0,237.19426751592357,332.0,65.0,70.4267515923567,0.60828025477707,0.15286624203821655,30.0,43.7,134.0,1.7,0.8441766280444353,-0.7028866252265099,0
303,332,SAR,87.149,23.0,2.0,28.327,29.9,28.922,HARD,12.0,Williams,15.0,233.60802469135803,333.0,66.0,68.78703703703704,0.5864197530864198,0.1574074074074074,29.9,43.6,210.0,1.5,1.429625846978335,-0.9161714557902658,0
304,333,SAR,87.104,24.0,2.0,28.242,29.963,28.899,HARD,13.0,Williams,15.0,239.06542056074767,336.0,65.0,70.96884735202492,0.6137071651090342,0.14953271028037382,29.9,43.5,179.0,2.0,0.02636949376702231,-0.18918314144006,0
305,334,SAR,87.165,25.0,2.0,28.187,30.065,28.913,HARD,14.0,Williams,14.0,235.08656716417912,335.0,66.0,69.1910447761194,0.591044776119403,0.1373134328358209,29.8,43.6,156.0,1.6,0.9345893790242995,-0.8657360726029182,0
306,335,SAR,87.021,26.0,2.0,28.298,29.83,28.893,HARD,15.0,Williams,13.0,238.7602523659306,335.0,67.0,69.93690851735016,0.5993690851735016,0.14826498422712933,29.9,43.4,153.0,1.7,0.021183113727074862,-0.464676413088601,0
307,336,SAR,87.253,27.0,2.0,28.261,30.079,28.913,HARD,16.0,Williams,13.0,237.34876543209876,335.0,64.0,69.50308641975309,0.5895061728395061,0.1419753086419753,29.9,43.0,174.0,1.2,0.7266451632198877,-0.10415783344212083,0
308,337,SAR,87.546,28.0,2.0,28.373,30.188,28.985,HARD,17.0,Williams,13.0,238.55076923076922,333.0,65.0,68.40615384615384,0.5938461538461538,0.16615384615384615,29.9,43.3,112.0,0.8,1.3296623847903852,-0.6507779686963798,0
309,338,SAR,87.545,29.0,2.0,28.388,30.221,28.936,HARD,18.0,Williams,13.0,237.1857585139319,335.0,63.0,68.38390092879257,0.5975232198142415,0.15789473684210525,29.7,42.5,317.0,0.8,1.600815805537647,-0.038541573514048334,0
310,339,SAR,87.121,30.0,2.0,28.336,30.021,28.764,HARD,19.0,Williams,13.0,235.70987654320987,333.0,63.0,68.44135802469135,0.5802469135802469,0.15123456790123457,29.7,42.5,190.0,1.2,1.2919883443730773,-0.006524931816475682,0
311,340,SAR,87.461,31.0,2.0,28.284,30.277,28.9,HARD,20.0,Williams,13.0,233.3780487804878,336.0,66.0,67.22560975609755,0.573170731707317,0.15853658536585366,29.8,42.8,193.0,1.3,2.3298217480352497,-0.12169952761709797,0
312,341,SAR,87.522,32.0,2.0,28.261,30.315,28.946,HARD,21.0,Williams,13.0,236.3564668769716,334.0,64.0,69.98738170347004,0.5993690851735016,0.14195583596214512,29.9,42.6,174.0,1.1,1.2338362561376828,0.35173493287013735,0
313,342,SAR,87.293,33.0,2.0,28.247,30.149,28.897,HARD,22.0,Williams,11.0,237.75,331.0,62.0,70.89024390243902,0.6128048780487805,0.14634146341463414,29.8,42.4,242.0,1.3,0.6858989102155948,0.6677343113081349,2
314,343,SAR,87.219,34.0,2.0,28.213,30.129,28.877,HARD,23.0,Williams,11.0,239.07165109034267,339.0,65.0,71.8753894080997,0.6261682242990654,0.14018691588785046,29.8,42.6,232.0,0.8,0.1111405799017227,0.38517836913821946,0
315,344,SAR,87.233,35.0,2.0,28.272,30.197,28.764,HARD,24.0,Williams,11.0,237.4276923076923,332.0,67.0,72.2523076923077,0.6215384615384615,0.13846153846153847,29.8,42.6,139.0,1.8,0.17472139259979594,0.397737690272458,0
316,345,SAR,87.142,36.0,2.0,28.312,30.153,28.677,HARD,25.0,Williams,11.0,240.84177215189874,331.0,69.0,72.38291139240506,0.6360759493670886,0.1360759493670886,30.0,42.5,208.0,1.8,-0.8410402011999578,1.0304505435070457,1
317,346,SAR,87.292,37.0,2.0,28.557,30.104,28.631,HARD,26.0,Williams,11.0,236.58895705521473,331.0,58.0,69.61349693251533,0.6073619631901841,0.15644171779141106,30.1,42.5,171.0,1.5,1.5705476978202482,1.9382679343475835,2
318,347,SAR,87.103,38.0,2.0,28.403,30.155,28.545,HARD,27.0,Williams,11.0,237.33228840125392,332.0,65.0,71.06583072100314,0.6206896551724138,0.15047021943573669,30.0,42.8,145.0,1.1,0.5567943984804777,0.925415138004653,2
319,348,SAR,87.137,39.0,2.0,28.367,30.179,28.591,HARD,28.0,Williams,11.0,236.33123028391168,331.0,64.0,70.64668769716089,0.6182965299684543,0.15141955835962145,30.0,42.6,168.0,1.3,0.9034922201522899,1.243865591371958,2
320,349,SAR,87.64,40.0,2.0,28.48,30.485,28.675,HARD,29.0,Williams,11.0,239.46951219512195,333.0,63.0,71.94817073170732,0.6341463414634146,0.15548780487804878,30.1,42.9,187.0,2.0,0.9064617372464444,1.9547966395360326,2
321,350,SAR,87.18,41.0,2.0,28.346,30.289,28.545,HARD,30.0,Williams,11.0,236.91265060240963,331.0,65.0,71.31626506024097,0.6234939759036144,0.13855421686746988,30.2,42.9,190.0,1.8,0.5104050297364261,1.9214184259065934,2
322,351,SAR,87.176,42.0,2.0,28.509,30.206,28.461,HARD,31.0,Williams,10.0,236.8871951219512,331.0,58.0,70.71341463414635,0.6219512195121951,0.13414634146341464,30.3,42.5,188.0,1.3,0.9432771952758624,2.8164757032760863,2
323,352,SAR,89.385,43.0,2.0,28.493,31.774,29.118,HARD,32.0,Williams,11.0,230.7177177177177,334.0,53.0,69.64264264264264,0.6096096096096096,0.16216216216216217,30.1,42.5,144.0,1.6,5.85455788081199,2.7032593278748,2
324,353,SAR,87.686,44.0,2.0,28.59,30.403,28.693,HARD,33.0,Williams,11.0,238.3258064516129,333.0,64.0,71.32903225806452,0.6258064516129033,0.13225806451612904,30.0,41.7,334.0,0.8,0.8569438287750927,2.083769932683353,2
325,354,SAR,87.502,45.0,2.0,28.487,30.348,28.667,HARD,34.0,Williams,11.0,238.59190031152647,332.0,63.0,71.2834890965732,0.6261682242990654,0.1308411214953271,30.0,41.6,181.0,1.5,0.6620367039220563,2.391711423529414,2
