,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,tsne_clusters_id
59,66,GAS,87.363,15.0,2.0,28.462,30.093,28.808,HARD,8.0,Alpine,18.0,236.4060606060606,323.0,68.0,74.72727272727273,0.6515151515151515,0.1393939393939394,30.0,43.5,156.0,0.8,2.7948844,6.182647,1
60,67,GAS,87.088,16.0,2.0,28.289,30.067,28.732,HARD,9.0,Alpine,18.0,239.8801261829653,325.0,66.0,76.50788643533123,0.668769716088328,0.13249211356466878,29.9,43.7,0.0,1.7,4.8082986,38.6968,1
61,68,GAS,87.076,17.0,2.0,28.286,29.953,28.837,HARD,10.0,Alpine,18.0,236.65432098765433,327.0,66.0,73.66666666666667,0.6296296296296297,0.1388888888888889,29.8,43.5,268.0,1.5,-1.789588,-0.99152213,0
62,69,GAS,87.053,18.0,2.0,28.315,30.045,28.693,HARD,11.0,Alpine,18.0,238.38297872340425,327.0,66.0,75.55927051671732,0.6504559270516718,0.12462006079027356,29.8,43.6,158.0,1.2,1.3097636,4.7884865,1
63,70,GAS,87.136,19.0,2.0,28.422,30.088,28.626,HARD,12.0,Alpine,18.0,239.21296296296296,328.0,67.0,75.48765432098766,0.6604938271604939,0.12962962962962962,29.9,44.3,201.0,0.8,2.2236855,4.655267,1
64,71,GAS,87.035,20.0,2.0,28.17,30.107,28.758,HARD,13.0,Alpine,18.0,239.55076923076922,334.0,66.0,75.32923076923078,0.6369230769230769,0.13846153846153847,30.0,44.3,82.0,1.2,0.5100196,3.235463,1
65,72,GAS,87.706,21.0,2.0,28.31,30.354,29.042,HARD,14.0,Alpine,17.0,234.55421686746988,331.0,66.0,74.36746987951807,0.6325301204819277,0.13253012048192772,30.0,44.0,145.0,1.3,-2.143517,-4.7464128,0
66,73,GAS,87.219,22.0,2.0,28.315,30.023,28.881,HARD,15.0,Alpine,17.0,237.16398713826368,326.0,67.0,74.34405144694534,0.6559485530546624,0.13504823151125403,30.0,43.7,134.0,1.7,-0.9610834,-0.9845997,0
67,74,GAS,87.454,23.0,2.0,28.367,30.178,28.909,HARD,16.0,Alpine,17.0,235.7378048780488,326.0,67.0,72.30182926829268,0.6189024390243902,0.1524390243902439,29.9,43.6,210.0,1.5,-2.9520357,-2.0139372,0
68,75,GAS,87.06,24.0,2.0,28.144,30.16,28.756,HARD,17.0,Alpine,17.0,240.76323987538942,326.0,67.0,75.1246105919003,0.6510903426791277,0.12149532710280374,29.9,43.5,179.0,2.0,4.387106,38.251907,1
69,76,GAS,87.223,25.0,2.0,28.176,30.119,28.928,HARD,18.0,Alpine,16.0,237.96119402985076,327.0,67.0,74.0179104477612,0.6388059701492538,0.13432835820895522,29.8,43.6,156.0,1.6,-1.0284842,-0.45959625,1
70,77,GAS,87.59,26.0,2.0,28.496,30.15,28.944,HARD,19.0,Alpine,15.0,236.09717868338558,327.0,58.0,75.04388714733543,0.658307210031348,0.12852664576802508,29.9,43.4,153.0,1.7,1.3015487,-5.8588047,0
71,78,GAS,87.189,27.0,2.0,28.305,30.124,28.76,HARD,20.0,Alpine,15.0,237.40247678018576,326.0,67.0,73.687306501548,0.6346749226006192,0.14860681114551083,29.9,43.0,174.0,1.2,-1.1378994,1.1082759,1
72,79,GAS,87.521,28.0,2.0,28.314,30.209,28.998,HARD,21.0,Alpine,15.0,239.43865030674846,325.0,66.0,76.20245398773007,0.6656441717791411,0.1165644171779141,29.9,43.3,112.0,0.8,-22.485542,6.432743,0
73,80,GAS,87.383,29.0,2.0,28.372,30.15,28.861,HARD,22.0,Alpine,15.0,238.79310344827587,326.0,65.0,75.64890282131661,0.6551724137931034,0.13479623824451412,29.7,42.5,317.0,0.8,-22.610813,5.191525,0
74,81,GAS,87.658,30.0,2.0,28.399,30.299,28.96,HARD,23.0,Alpine,15.0,235.61398176291794,326.0,64.0,74.3951367781155,0.6443768996960486,0.11854103343465046,29.7,42.5,190.0,1.2,-3.2190616,-7.1892886,0
75,84,GAS,86.439,33.0,3.0,28.265,29.682,28.492,MEDIUM,2.0,Alpine,19.0,238.61490683229815,322.0,70.0,75.78260869565217,0.6583850931677019,0.12422360248447205,29.8,42.5,164.0,1.5,5.7745566,33.443542,1
76,85,GAS,86.877,34.0,3.0,28.208,29.857,28.812,MEDIUM,3.0,Alpine,18.0,236.56748466257667,323.0,64.0,72.3036809815951,0.6196319018404908,0.1411042944785276,29.8,42.6,232.0,0.8,-23.527796,-0.3848421,0
77,86,GAS,86.903,35.0,3.0,28.318,29.75,28.835,MEDIUM,4.0,Alpine,18.0,238.35093167701862,324.0,70.0,75.3167701863354,0.6614906832298136,0.13975155279503104,29.9,42.5,196.0,1.2,-4.8726974,17.771227,1
78,87,GAS,86.797,36.0,3.0,28.373,29.719,28.705,MEDIUM,5.0,Alpine,18.0,238.86708860759492,323.0,66.0,76.06012658227849,0.6677215189873418,0.12974683544303797,30.0,42.5,208.0,1.8,5.408084,35.57652,1
79,88,GAS,86.499,37.0,3.0,28.27,29.768,28.461,MEDIUM,6.0,Alpine,18.0,239.343653250774,325.0,68.0,76.42414860681114,0.6563467492260062,0.1238390092879257,30.0,42.8,186.0,1.6,5.258682,33.89384,1
80,89,GAS,86.357,38.0,3.0,28.251,29.614,28.492,MEDIUM,7.0,Alpine,18.0,237.8391167192429,325.0,67.0,76.61829652996846,0.668769716088328,0.13249211356466878,30.0,42.8,145.0,1.1,3.7418706,31.852596,1
81,90,GAS,86.736,39.0,3.0,28.411,29.667,28.658,MEDIUM,8.0,Alpine,17.0,239.3514376996805,324.0,67.0,75.04153354632588,0.6485623003194888,0.13099041533546327,30.0,42.8,205.0,1.7,5.7803082,35.232018,1
82,91,GAS,86.548,40.0,3.0,28.22,29.656,28.672,MEDIUM,9.0,Alpine,16.0,239.04615384615386,325.0,66.0,76.29538461538462,0.6523076923076923,0.13230769230769232,30.1,42.9,187.0,2.0,4.2016854,35.817215,1
83,92,GAS,86.346,41.0,3.0,28.298,29.528,28.52,MEDIUM,10.0,Alpine,16.0,236.30091185410333,324.0,61.0,74.76899696048632,0.6534954407294833,0.12462006079027356,30.2,42.9,190.0,1.8,8.077218,36.48683,1
84,93,GAS,86.425,42.0,3.0,28.346,29.611,28.468,MEDIUM,11.0,Alpine,16.0,237.2123076923077,325.0,68.0,74.79692307692308,0.6615384615384615,0.13230769230769232,30.2,42.5,168.0,1.6,6.325662,34.416485,1
85,94,GAS,85.921,43.0,3.0,28.119,29.491,28.311,MEDIUM,12.0,Alpine,16.0,239.65189873417722,325.0,69.0,76.43354430379746,0.6677215189873418,0.12974683544303797,30.1,42.5,144.0,1.6,5.136625,32.830303,1
86,95,GAS,85.758,44.0,3.0,28.058,29.469,28.231,MEDIUM,13.0,Alpine,16.0,241.9248366013072,326.0,69.0,76.63398692810458,0.6830065359477124,0.13725490196078433,30.0,41.7,161.0,1.1,-4.1167235,32.2138,1
87,96,GAS,86.297,45.0,3.0,28.079,29.77,28.448,MEDIUM,14.0,Alpine,16.0,240.92767295597486,327.0,66.0,76.45283018867924,0.6761006289308176,0.12578616352201258,30.0,41.6,181.0,1.5,6.6825576,29.41699,1
88,97,GAS,86.292,46.0,3.0,28.121,29.695,28.476,MEDIUM,15.0,Alpine,16.0,238.66352201257862,327.0,67.0,76.86792452830188,0.6729559748427673,0.11949685534591195,30.0,41.2,176.0,1.1,6.36391,30.299564,1
89,98,GAS,86.144,47.0,3.0,27.984,29.639,28.521,MEDIUM,16.0,Alpine,16.0,241.5474006116208,327.0,67.0,77.31192660550458,0.6697247706422018,0.11009174311926606,30.1,41.2,161.0,1.7,7.5599694,29.916166,1
90,99,GAS,86.288,48.0,3.0,28.078,29.805,28.405,MEDIUM,17.0,Alpine,16.0,236.14893617021278,328.0,65.0,75.1854103343465,0.6504559270516718,0.14285714285714285,30.0,41.2,157.0,1.2,10.41502,20.086855,1
91,100,GAS,87.913,49.0,3.0,28.05,30.784,29.079,MEDIUM,18.0,Alpine,16.0,235.40247678018576,332.0,61.0,73.46749226006192,0.6222910216718266,0.15170278637770898,30.0,40.8,152.0,1.6,3.6960034,-14.731331,2
92,101,GAS,87.375,50.0,3.0,28.252,30.016,29.107,MEDIUM,19.0,Alpine,15.0,233.41158536585365,341.0,52.0,71.36585365853658,0.600609756097561,0.18597560975609756,30.0,40.8,161.0,1.7,7.6303596,-17.427832,2
93,104,PER,86.881,2.0,1.0,28.473,29.887,28.521,MEDIUM,2.0,Red Bull Racing,5.0,237.82428115015975,327.0,66.0,71.81150159744409,0.6357827476038339,0.17891373801916932,29.2,43.1,189.0,1.0,-22.42203,-4.9473333,0
94,105,PER,86.143,3.0,1.0,28.372,29.462,28.309,MEDIUM,3.0,Red Bull Racing,5.0,238.08895705521473,326.0,65.0,71.10736196319019,0.6349693251533742,0.1656441717791411,29.3,43.2,36.0,0.6,-15.150267,22.247272,1
95,106,PER,86.019,4.0,1.0,28.308,29.522,28.189,MEDIUM,4.0,Red Bull Racing,5.0,240.02786377708978,336.0,59.0,70.17027863777089,0.631578947368421,0.17956656346749225,29.5,43.1,204.0,0.8,-18.224638,25.178188,1
96,107,PER,86.354,5.0,1.0,28.33,29.673,28.351,MEDIUM,5.0,Red Bull Racing,5.0,238.440625,348.0,62.0,72.60625,0.653125,0.159375,29.5,43.1,250.0,1.2,-28.583797,-23.251362,0
97,108,PER,86.465,6.0,1.0,28.327,29.863,28.275,MEDIUM,6.0,Red Bull Racing,5.0,236.61993769470405,332.0,65.0,73.22429906542057,0.660436137071651,0.1526479750778816,29.7,43.4,164.0,1.7,-9.153433,6.9233446,1
98,109,PER,86.333,7.0,1.0,28.288,29.798,28.247,MEDIUM,7.0,Red Bull Racing,5.0,238.17737003058105,332.0,64.0,71.95412844036697,0.6422018348623854,0.17737003058103976,29.6,43.6,160.0,1.8,-15.28859,5.0249195,0
99,110,PER,86.887,8.0,1.0,28.038,30.154,28.695,MEDIUM,8.0,Red Bull Racing,5.0,237.80597014925374,352.0,62.0,73.28358208955224,0.6537313432835821,0.17313432835820897,29.7,43.6,0.0,2.4,-32.474216,-22.453932,0
100,111,PER,86.564,9.0,1.0,28.437,29.838,28.289,MEDIUM,9.0,Red Bull Racing,5.0,238.53453453453454,332.0,60.0,71.09609609609609,0.6246246246246246,0.18018018018018017,29.8,44.1,178.0,0.6,-25.296822,-8.187533,0
101,112,PER,86.454,10.0,1.0,28.302,29.828,28.324,MEDIUM,10.0,Red Bull Racing,5.0,241.2153846153846,336.0,63.0,69.92,0.6215384615384615,0.18769230769230769,29.8,43.9,168.0,2.2,-16.33494,6.3873773,0
102,113,PER,87.245,11.0,1.0,28.223,30.258,28.764,MEDIUM,11.0,Red Bull Racing,5.0,235.88125,350.0,62.0,71.25625,0.6125,0.171875,29.9,43.9,181.0,1.8,-34.310677,-21.63586,0
103,114,PER,86.968,12.0,1.0,28.362,30.211,28.395,MEDIUM,12.0,Red Bull Racing,5.0,237.87227414330218,350.0,59.0,72.03426791277259,0.6355140186915887,0.17445482866043613,29.9,43.3,8.0,1.7,-31.379498,-24.937046,0
104,115,PER,87.014,13.0,1.0,28.52,30.253,28.241,MEDIUM,13.0,Red Bull Racing,5.0,237.7742946708464,332.0,62.0,70.84326018808777,0.6394984326018809,0.19122257053291536,29.9,43.7,199.0,1.2,-24.069263,-8.524024,0
105,116,PER,87.451,14.0,1.0,28.229,30.757,28.465,MEDIUM,14.0,Red Bull Racing,5.0,233.8238993710692,350.0,65.0,70.54716981132076,0.5377358490566038,0.16352201257861634,30.1,43.7,205.0,1.5,-35.127792,-22.583864,0
106,117,PER,86.779,15.0,1.0,28.425,30.127,28.227,MEDIUM,15.0,Red Bull Racing,5.0,238.52336448598132,334.0,60.0,70.5607476635514,0.6261682242990654,0.1806853582554517,30.0,43.5,156.0,0.8,-24.779154,-8.507442,0
107,118,PER,86.823,16.0,1.0,28.121,30.458,28.244,MEDIUM,16.0,Red Bull Racing,4.0,237.82018927444796,347.0,60.0,74.47318611987382,0.6561514195583596,0.17034700315457413,30.0,43.9,178.0,1.7,-30.378323,-26.609922,0
108,119,PER,87.011,17.0,1.0,28.691,30.102,28.218,MEDIUM,17.0,Red Bull Racing,4.0,236.8297213622291,320.0,65.0,72.39628482972137,0.631578947368421,0.15789473684210525,29.9,43.7,0.0,1.7,5.7434297,7.099681,1
109,120,PER,86.765,18.0,1.0,28.397,29.981,28.387,MEDIUM,18.0,Red Bull Racing,4.0,239.4678899082569,326.0,64.0,73.79204892966361,0.6574923547400612,0.1559633027522936,29.7,43.5,216.0,1.3,-5.9214687,6.743853,1
110,121,PER,86.669,19.0,1.0,28.381,29.943,28.345,MEDIUM,19.0,Red Bull Racing,3.0,236.59305993690853,329.0,66.0,72.53627760252365,0.6403785488958991,0.1608832807570978,29.8,43.6,158.0,1.2,-7.346892,7.4315734,1
111,122,PER,86.509,20.0,1.0,28.174,29.896,28.439,MEDIUM,20.0,Red Bull Racing,2.0,237.77134146341464,341.0,60.0,71.95731707317073,0.6280487804878049,0.16463414634146342,30.0,44.4,180.0,1.6,-18.109451,3.398559,0
112,125,PER,85.564,23.0,2.0,28.146,29.392,28.026,HARD,2.0,Red Bull Racing,6.0,242.59748427672955,335.0,63.0,73.69182389937107,0.6540880503144654,0.16352201257861634,29.9,43.7,178.0,1.3,-15.847692,29.10405,1
113,126,PER,85.759,24.0,2.0,28.041,29.399,28.319,HARD,3.0,Red Bull Racing,5.0,241.94822006472492,340.0,60.0,71.61488673139158,0.6343042071197411,0.19093851132686085,29.9,43.5,179.0,2.0,-17.39491,6.7397227,0
114,127,PER,86.005,25.0,2.0,28.403,29.587,28.015,HARD,4.0,Red Bull Racing,5.0,240.7591463414634,354.0,60.0,73.72865853658537,0.649390243902439,0.1676829268292683,29.9,43.5,177.0,1.7,14.532728,8.425758,1
115,128,PER,85.884,26.0,2.0,28.196,29.713,27.975,HARD,5.0,Red Bull Racing,5.0,240.61875,356.0,60.0,73.221875,0.63125,0.1875,29.9,43.4,153.0,1.7,14.467941,8.452546,1
116,129,PER,86.456,27.0,2.0,28.286,29.542,28.628,HARD,6.0,Red Bull Racing,4.0,236.70846394984326,339.0,67.0,71.59247648902821,0.6112852664576802,0.1755485893416928,29.9,43.4,228.0,1.0,-27.819563,-9.968195,0
117,130,PER,85.584,28.0,2.0,28.034,29.58,27.97,HARD,7.0,Red Bull Racing,4.0,242.6833855799373,340.0,66.0,73.95297805642633,0.664576802507837,0.16300940438871472,29.9,43.3,112.0,0.8,-16.850292,28.821262,1
118,131,PER,85.606,29.0,2.0,28.122,29.489,27.995,HARD,8.0,Red Bull Racing,4.0,240.8512658227848,337.0,62.0,72.18354430379746,0.6487341772151899,0.17721518987341772,29.9,42.9,163.0,1.0,-17.794912,26.944052,1
119,132,PER,85.757,30.0,2.0,28.101,29.752,27.904,HARD,9.0,Red Bull Racing,4.0,241.9968253968254,356.0,55.0,72.99365079365079,0.6507936507936508,0.17142857142857143,29.7,42.5,317.0,0.8,-12.0391655,11.411478,1
120,133,PER,86.415,31.0,2.0,27.825,30.328,28.262,HARD,10.0,Red Bull Racing,4.0,237.75229357798165,351.0,61.0,72.12538226299694,0.6269113149847095,0.1620795107033639,29.8,42.8,193.0,1.3,-32.334682,-27.676609,0
121,134,PER,85.88,32.0,2.0,28.166,29.868,27.846,HARD,11.0,Red Bull Racing,3.0,239.53650793650795,346.0,64.0,72.42857142857143,0.6317460317460317,0.17777777777777778,29.8,42.6,136.0,1.1,-18.922176,27.313675,1
