,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,dim1,dim2,tsne_clusters_id
66,120,GAS,76.837,51.0,3.0,21.341,24.557,30.939,251.0,273.0,279.0,301.0,HARD,18.0,Alpine,14.0,33.11445,-9.210572,1.0
67,122,GAS,76.813,53.0,3.0,21.353,24.667,30.793,250.0,273.0,280.0,305.0,HARD,20.0,Alpine,14.0,24.734764,-13.166002,1.0
68,123,GAS,76.993,54.0,3.0,21.431,24.61,30.952,249.0,273.0,280.0,304.0,HARD,21.0,Alpine,14.0,31.61749,-11.1948185,1.0
69,124,GAS,77.11,55.0,3.0,21.449,24.713,30.948,250.0,273.0,278.0,305.0,HARD,22.0,Alpine,13.0,-25.492361,6.1246405,2.0
70,125,GAS,76.987,56.0,3.0,21.422,24.531,31.034,251.0,273.0,278.0,299.0,HARD,23.0,Alpine,13.0,-34.442883,-7.8132863,2.0
71,126,GAS,76.802,57.0,3.0,21.373,24.499,30.93,252.0,274.0,278.0,305.0,HARD,24.0,Alpine,13.0,-3.8420606,17.15658,0.0
72,127,GAS,76.725,58.0,3.0,21.357,24.475,30.893,253.0,273.0,278.0,303.0,HARD,25.0,Alpine,13.0,-11.888165,19.274368,0.0
73,129,GAS,76.641,60.0,3.0,21.28,24.532,30.829,252.0,273.0,282.0,304.0,HARD,27.0,Alpine,13.0,-1.0838796,33.695564,0.0
74,130,GAS,76.721,61.0,3.0,21.341,24.603,30.777,253.0,274.0,282.0,308.0,HARD,28.0,Alpine,13.0,6.8626013,27.634262,0.0
75,132,GAS,76.736,63.0,3.0,21.522,24.451,30.763,252.0,274.0,283.0,309.0,HARD,30.0,Alpine,13.0,-4.585824,24.752174,0.0
76,133,GAS,76.734,64.0,3.0,21.412,24.519,30.803,253.0,275.0,283.0,306.0,HARD,31.0,Alpine,13.0,0.7214366,29.203783,0.0
77,134,GAS,76.898,65.0,3.0,21.374,24.663,30.861,254.0,274.0,283.0,309.0,HARD,32.0,Alpine,13.0,-27.01966,-6.3734465,2.0
78,136,GAS,76.425,67.0,3.0,21.419,24.43,30.576,255.0,278.0,295.0,331.0,HARD,34.0,Alpine,13.0,-23.886005,-1.6144671,2.0
79,137,GAS,76.896,68.0,3.0,21.694,24.654,30.548,254.0,281.0,295.0,331.0,HARD,35.0,Alpine,13.0,15.4887295,13.518741,1.0
80,138,GAS,77.071,69.0,3.0,21.73,24.706,30.635,255.0,281.0,294.0,333.0,HARD,36.0,Alpine,13.0,-11.049532,-15.7968235,2.0
81,141,PER,79.273,2.0,1.0,22.429,25.183,31.661,250.0,276.0,278.0,311.0,HARD,2.0,Red Bull Racing,12.0,15.544501,14.276232,1.0
82,142,PER,78.51,3.0,1.0,22.275,25.088,31.147,244.0,273.0,292.0,335.0,HARD,3.0,Red Bull Racing,12.0,-18.039356,-9.879174,2.0
83,143,PER,78.656,4.0,1.0,22.362,25.187,31.107,246.0,273.0,292.0,334.0,HARD,4.0,Red Bull Racing,12.0,-6.1666937,-13.802876,2.0
