,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,cluster_id
30,39,VER,77.161,40.0,1.0,20.11,36.515,20.536,199.0,194.0,258.0,264.0,MEDIUM,40.0,Red Bull Racing,1.0,155.3904109589041,271.0,44.0,47.05821917808219,0.2979452054794521,0.23972602739726026,25.3,36.8,158.0,1.2,32.48207106500953,-36.35082212665337,1
31,40,VER,76.944,41.0,1.0,20.092,36.394,20.458,202.0,194.0,259.0,265.0,MEDIUM,41.0,Red Bull Racing,1.0,153.52631578947367,269.0,43.0,47.343859649122805,0.2982456140350877,0.24912280701754386,25.3,36.8,152.0,1.2,22.81658529099815,-42.06263120466088,1
32,41,VER,76.8,42.0,1.0,19.937,36.446,20.417,203.0,197.0,259.0,265.0,MEDIUM,42.0,Red Bull Racing,1.0,151.7665505226481,271.0,42.0,44.64459930313589,0.289198606271777,0.26480836236933797,25.3,36.5,139.0,1.2,6.312312056367662,-44.12602942686468,1
33,42,VER,76.963,43.0,1.0,19.979,36.577,20.407,202.0,196.0,259.0,265.0,MEDIUM,43.0,Red Bull Racing,1.0,153.57191780821918,270.0,42.0,45.9041095890411,0.2979452054794521,0.2602739726027397,25.3,36.5,109.0,1.2,-25.774582087038915,-41.422709715252594,1
34,43,VER,76.722,44.0,1.0,19.943,36.347,20.432,204.0,196.0,260.0,265.0,MEDIUM,44.0,Red Bull Racing,1.0,155.4623287671233,271.0,42.0,48.75,0.3116438356164384,0.24315068493150685,25.2,36.4,151.0,0.8,21.025450473179614,-45.92708175467547,1
35,44,VER,76.701,45.0,1.0,19.913,36.379,20.409,206.0,195.0,260.0,267.0,MEDIUM,45.0,Red Bull Racing,1.0,155.35915492957747,273.0,45.0,48.44718309859155,0.3204225352112676,0.2640845070422535,25.2,36.3,0.0,0.0,-132.7742517958683,-46.24420996881348,2
36,45,VER,77.075,46.0,1.0,19.99,36.632,20.453,202.0,193.0,260.0,267.0,MEDIUM,46.0,Red Bull Racing,1.0,154.63422818791946,272.0,43.0,48.33892617449664,0.31543624161073824,0.2550335570469799,25.1,36.1,153.0,0.8,23.925449839416356,-43.535974869373845,1
37,46,VER,77.16,47.0,1.0,20.018,36.619,20.523,201.0,194.0,259.0,268.0,MEDIUM,47.0,Red Bull Racing,1.0,152.21453287197232,273.0,39.0,47.75432525951557,0.31833910034602075,0.24567474048442905,25.0,36.1,131.0,0.8,-2.365480394628305,-43.76264668208245,1
38,47,VER,77.065,48.0,1.0,19.972,36.606,20.487,198.0,197.0,260.0,268.0,MEDIUM,48.0,Red Bull Racing,1.0,153.9829351535836,273.0,44.0,47.69283276450512,0.3174061433447099,0.25597269624573377,25.1,36.0,145.0,1.0,13.88813640461568,-45.2589136775392,1
39,48,VER,77.428,49.0,1.0,20.073,36.7,20.655,205.0,193.0,260.0,268.0,MEDIUM,49.0,Red Bull Racing,1.0,152.9046052631579,273.0,43.0,46.61513157894737,0.3059210526315789,0.24013157894736842,25.0,35.9,128.0,2.0,-5.509430169905523,-46.54740210684313,1
40,49,VER,77.314,50.0,1.0,20.095,36.655,20.564,203.0,193.0,260.0,267.0,MEDIUM,50.0,Red Bull Racing,1.0,154.55208333333334,274.0,42.0,48.361111111111114,0.3055555555555556,0.2465277777777778,25.0,35.8,163.0,1.0,36.914123171939444,-42.94914498933179,1
41,51,VER,84.046,52.0,1.0,20.561,41.201,22.284,182.0,162.0,259.0,267.0,MEDIUM,52.0,Red Bull Racing,1.0,143.6801242236025,272.0,40.0,42.03105590062112,0.2267080745341615,0.2857142857142857,25.0,35.7,0.0,0.4,-138.78045216184233,7.216187500679078,2
42,52,VER,89.919,53.0,1.0,23.457,44.072,22.39,138.0,170.0,259.0,266.0,MEDIUM,53.0,Red Bull Racing,1.0,131.76899696048633,268.0,36.0,34.08510638297872,0.16109422492401215,0.2978723404255319,25.0,35.3,97.0,0.5,-47.494258193012975,47.623987226747694,0
43,53,VER,98.946,54.0,1.0,24.995,49.817,24.134,123.0,147.0,256.0,255.0,MEDIUM,54.0,Red Bull Racing,1.0,121.11968085106383,267.0,30.0,28.95744680851064,0.10904255319148937,0.3351063829787234,24.8,35.1,75.0,0.6,-67.6236255832187,76.39159000427746,0
44,56,VER,103.464,57.0,2.0,28.427,48.738,26.299,117.0,125.0,250.0,261.0,INTERMEDIATE,2.0,Red Bull Racing,1.0,114.90837696335079,263.0,36.0,26.973821989528794,0.08900523560209424,0.31413612565445026,24.5,33.9,104.0,0.6,-32.002867248848766,94.65110538692211,0
45,61,VER,99.272,62.0,2.0,26.805,46.575,25.892,137.0,132.0,254.0,265.0,INTERMEDIATE,7.0,Red Bull Racing,1.0,117.33060109289617,267.0,37.0,27.6448087431694,0.11475409836065574,0.30327868852459017,23.5,28.7,147.0,1.0,14.810310811934448,75.32690349960684,0
