,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
510,0 days 01:54:51.924000,BOT,77,0 days 00:01:51.131000,27.0,3.0,,,0 days 00:00:32.142000,0 days 00:00:48.904000,0 days 00:00:30.085000,0 days 01:53:32.948000,0 days 01:54:21.852000,0 days 01:54:51.937000,307.0,189.0,214.0,308.0,False,MEDIUM,3.0,True,Alfa Romeo,0 days 01:53:00.793000,2023-07-30 13:54:02.012,1,13.0,False,,False,True
511,0 days 01:56:43.384000,BOT,77,0 days 00:01:51.460000,28.0,3.0,,,0 days 00:00:32.228000,0 days 00:00:49.118000,0 days 00:00:30.114000,0 days 01:55:24.165000,0 days 01:56:13.283000,0 days 01:56:43.397000,306.0,188.0,213.0,307.0,False,MEDIUM,4.0,True,Alfa Romeo,0 days 01:54:51.924000,2023-07-30 13:55:53.143,1,13.0,False,,False,True
512,0 days 01:58:35.056000,BOT,77,0 days 00:01:51.672000,29.0,3.0,,,0 days 00:00:32.345000,0 days 00:00:49.115000,0 days 00:00:30.212000,0 days 01:57:15.742000,0 days 01:58:04.857000,0 days 01:58:35.069000,308.0,189.0,212.0,,False,MEDIUM,5.0,True,Alfa Romeo,0 days 01:56:43.384000,2023-07-30 13:57:44.603,1,13.0,False,,False,True
513,0 days 02:00:26.960000,BOT,77,0 days 00:01:51.904000,30.0,3.0,,,0 days 00:00:32.292000,0 days 00:00:49.299000,0 days 00:00:30.313000,0 days 01:59:07.361000,0 days 01:59:56.660000,0 days 02:00:26.973000,309.0,188.0,211.0,309.0,False,MEDIUM,6.0,True,Alfa Romeo,0 days 01:58:35.056000,2023-07-30 13:59:36.275,1,13.0,False,,False,True
514,0 days 02:02:19.088000,BOT,77,0 days 00:01:52.128000,31.0,3.0,,,0 days 00:00:32.297000,0 days 00:00:49.735000,0 days 00:00:30.096000,0 days 02:00:59.270000,0 days 02:01:49.005000,0 days 02:02:19.101000,312.0,184.0,212.0,,False,MEDIUM,7.0,True,Alfa Romeo,0 days 02:00:26.960000,2023-07-30 14:01:28.179,1,13.0,False,,False,True
515,0 days 02:04:11.986000,BOT,77,0 days 00:01:52.898000,32.0,3.0,,,0 days 00:00:32.212000,0 days 00:00:50.088000,0 days 00:00:30.598000,0 days 02:02:51.313000,0 days 02:03:41.401000,0 days 02:04:11.999000,314.0,187.0,215.0,310.0,False,MEDIUM,8.0,True,Alfa Romeo,0 days 02:02:19.088000,2023-07-30 14:03:20.307,1,13.0,False,,False,True
516,0 days 02:06:05.400000,BOT,77,0 days 00:01:53.414000,33.0,3.0,,,0 days 00:00:31.957000,0 days 00:00:51.309000,0 days 00:00:30.148000,0 days 02:04:43.956000,0 days 02:05:35.265000,0 days 02:06:05.413000,330.0,185.0,214.0,312.0,False,MEDIUM,9.0,True,Alfa Romeo,0 days 02:04:11.986000,2023-07-30 14:05:13.205,1,12.0,False,,False,True
517,0 days 02:07:57.588000,BOT,77,0 days 00:01:52.188000,34.0,3.0,,,0 days 00:00:32.353000,0 days 00:00:49.342000,0 days 00:00:30.493000,0 days 02:06:37.766000,0 days 02:07:27.108000,0 days 02:07:57.601000,308.0,184.0,207.0,309.0,False,MEDIUM,10.0,True,Alfa Romeo,0 days 02:06:05.400000,2023-07-30 14:07:06.619,1,12.0,False,,False,True
518,0 days 02:09:50,BOT,77,0 days 00:01:52.412000,35.0,3.0,,,0 days 00:00:32.377000,0 days 00:00:49.584000,0 days 00:00:30.451000,0 days 02:08:29.978000,0 days 02:09:19.562000,0 days 02:09:50.013000,310.0,184.0,209.0,,False,MEDIUM,11.0,True,Alfa Romeo,0 days 02:07:57.588000,2023-07-30 14:08:58.807,1,12.0,False,,False,True
519,0 days 02:11:42.391000,BOT,77,0 days 00:01:52.391000,36.0,3.0,,,0 days 00:00:32.386000,0 days 00:00:49.551000,0 days 00:00:30.454000,0 days 02:10:22.399000,0 days 02:11:11.950000,0 days 02:11:42.404000,312.0,186.0,208.0,308.0,False,MEDIUM,12.0,True,Alfa Romeo,0 days 02:09:50,2023-07-30 14:10:51.219,1,12.0,False,,False,True
