,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,dim1,dim2,tsne_clusters_id
55,81.0,PER,111.42,38.0,3.0,32.653,48.688,30.079,308.0,190.0,214.0,292.0,SOFT,9.0,Red Bull Racing,2.0,24.46167,12.967766,1
56,82.0,PER,111.117,39.0,3.0,32.324,48.673,30.12,309.0,190.0,213.0,301.0,SOFT,10.0,Red Bull Racing,2.0,27.289679,-15.366057,1
57,83.0,PER,111.318,40.0,3.0,32.557,48.65,30.111,307.0,190.0,214.0,297.0,SOFT,11.0,Red Bull Racing,2.0,28.487282,-15.292239,1
58,84.0,PER,110.935,41.0,3.0,32.336,48.523,30.076,309.0,191.0,214.0,303.0,SOFT,12.0,Red Bull Racing,2.0,28.050694,-14.367425,1
59,85.0,PER,111.24,42.0,3.0,32.431,48.764,30.045,308.0,192.0,214.0,302.0,SOFT,13.0,Red Bull Racing,2.0,35.38231,-7.8566065,1
60,86.0,PER,110.911,43.0,3.0,32.278,48.647,29.986,309.0,192.0,214.0,303.0,SOFT,14.0,Red Bull Racing,2.0,32.766636,-10.561349,1
61,87.0,PER,111.508,44.0,3.0,32.535,48.866,30.107,307.0,193.0,216.0,295.0,SOFT,15.0,Red Bull Racing,2.0,29.176233,-14.540923,1
62,92.0,LEC,112.575,5.0,1.0,32.487,49.691,30.397,306.0,186.0,209.0,306.0,SOFT,5.0,Ferrari,2.0,35.86475,-6.79994,1
63,93.0,LEC,112.684,6.0,1.0,32.603,49.698,30.383,305.0,188.0,207.0,305.0,SOFT,6.0,Ferrari,2.0,34.658947,-5.889345,1
64,95.0,LEC,112.641,8.0,1.0,32.649,49.578,30.414,307.0,187.0,207.0,304.0,SOFT,8.0,Ferrari,2.0,35.11959,-6.4332185,1
65,96.0,LEC,113.603,9.0,1.0,32.544,50.607,30.452,315.0,188.0,208.0,306.0,SOFT,9.0,Ferrari,3.0,34.18105,-13.190856,1
66,97.0,LEC,113.559,10.0,1.0,32.429,50.027,31.103,310.0,184.0,204.0,307.0,SOFT,10.0,Ferrari,3.0,33.11445,-9.210572,1
67,98.0,LEC,113.232,11.0,1.0,32.634,50.072,30.526,306.0,186.0,206.0,306.0,SOFT,11.0,Ferrari,3.0,24.734764,-13.166002,1
68,102.0,LEC,111.88,15.0,2.0,32.334,49.295,30.251,306.0,194.0,211.0,305.0,MEDIUM,2.0,Ferrari,3.0,31.61749,-11.1948185,1
69,103.0,LEC,112.064,16.0,2.0,32.475,49.179,30.41,305.0,190.0,209.0,306.0,MEDIUM,3.0,Ferrari,3.0,-25.492361,6.1246405,2
70,104.0,LEC,112.243,17.0,2.0,32.384,49.367,30.492,306.0,189.0,208.0,308.0,MEDIUM,4.0,Ferrari,3.0,-34.442883,-7.8132863,2
71,107.0,LEC,115.838,20.0,2.0,32.815,50.363,32.66,307.0,193.0,206.0,301.0,MEDIUM,7.0,Ferrari,3.0,-3.8420606,17.15658,0
72,108.0,LEC,115.901,21.0,2.0,33.334,50.912,31.655,304.0,183.0,213.0,269.0,MEDIUM,8.0,Ferrari,3.0,-11.888165,19.274368,0
73,109.0,LEC,116.499,22.0,2.0,33.23,51.874,31.395,306.0,185.0,211.0,277.0,MEDIUM,9.0,Ferrari,3.0,-1.0838796,33.695564,0
74,110.0,LEC,113.585,23.0,2.0,33.378,49.887,30.32,307.0,193.0,212.0,272.0,MEDIUM,10.0,Ferrari,3.0,6.8626013,27.634262,0
75,112.0,LEC,111.717,25.0,2.0,32.233,49.034,30.45,306.0,190.0,208.0,307.0,MEDIUM,12.0,Ferrari,3.0,-4.585824,24.752174,0
76,113.0,LEC,111.75,26.0,2.0,32.434,49.036,30.28,305.0,188.0,210.0,306.0,MEDIUM,13.0,Ferrari,3.0,0.7214366,29.203783,0
77,114.0,LEC,111.865,27.0,2.0,32.361,49.149,30.355,307.0,191.0,208.0,307.0,MEDIUM,14.0,Ferrari,3.0,-27.01966,-6.3734465,2
78,117.0,LEC,110.436,30.0,3.0,32.085,48.292,30.059,306.0,199.0,211.0,307.0,SOFT,2.0,Ferrari,3.0,-23.886005,-1.6144671,2
