,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,dim1,dim2,tsne_clusters_id
43,75,NOR,84.826,6.0,1.0,30.567,30.285,23.974,278.0,234.0,244.0,286.0,MEDIUM,6.0,McLaren,3.0,2.0813313,-17.498823,0
44,77,NOR,85.005,8.0,1.0,30.764,30.277,23.964,279.0,236.0,242.0,289.0,MEDIUM,8.0,McLaren,3.0,3.6985958,-18.950447,0
45,78,NOR,85.199,9.0,1.0,30.745,30.574,23.88,276.0,236.0,242.0,288.0,MEDIUM,9.0,McLaren,3.0,3.9069593,-19.984219,0
46,79,NOR,84.958,10.0,1.0,30.701,30.358,23.899,277.0,237.0,244.0,287.0,MEDIUM,10.0,McLaren,3.0,2.0209374,-15.475604,0
47,80,NOR,84.875,11.0,1.0,30.56,30.415,23.9,279.0,235.0,243.0,286.0,MEDIUM,11.0,McLaren,3.0,2.5997396,-18.294907,0
48,81,NOR,85.001,12.0,1.0,30.631,30.43,23.94,280.0,236.0,243.0,287.0,MEDIUM,12.0,McLaren,3.0,3.130019,-17.87755,0
49,83,NOR,85.008,14.0,1.0,30.592,30.441,23.975,278.0,237.0,245.0,288.0,MEDIUM,14.0,McLaren,3.0,0.9608399,-14.39835,0
50,89,NOR,83.941,20.0,2.0,30.352,29.906,23.683,277.0,239.0,244.0,287.0,HARD,3.0,McLaren,3.0,15.835669,-0.03314635,2
51,92,NOR,83.707,23.0,2.0,30.267,29.925,23.515,279.0,238.0,244.0,288.0,HARD,6.0,McLaren,3.0,16.816166,2.1601923,2
52,93,NOR,83.847,24.0,2.0,30.39,29.876,23.581,280.0,241.0,246.0,289.0,HARD,7.0,McLaren,2.0,16.388039,12.160042,2
53,95,NOR,83.732,26.0,2.0,30.369,29.821,23.542,281.0,242.0,244.0,288.0,HARD,9.0,McLaren,2.0,16.972158,10.607922,2
54,97,NOR,84.453,28.0,2.0,30.533,30.161,23.759,279.0,240.0,245.0,289.0,HARD,11.0,McLaren,2.0,8.550637,-4.05744,0
55,98,NOR,84.136,29.0,2.0,30.447,29.972,23.717,281.0,242.0,245.0,290.0,HARD,12.0,McLaren,2.0,9.229624,-2.1945732,2
56,99,NOR,84.043,30.0,2.0,30.374,29.875,23.794,278.0,241.0,245.0,291.0,HARD,13.0,McLaren,2.0,10.3940325,-2.1030204,2
