,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,cluster_id
264,416,MAG,85.668,19.0,1.0,29.595,33.651,22.422,293.0,277.0,242.0,333.0,MEDIUM,19.0,Haas F1 Team,13.0,176.08841463414635,334.0,63.0,50.36280487804878,0.3018292682926829,0.2347560975609756,25.5,47.7,258.0,3.0,-1.719766768403673,-2.9571257627778333,2
265,417,MAG,85.549,20.0,1.0,29.711,33.521,22.317,288.0,279.0,242.0,335.0,MEDIUM,20.0,Haas F1 Team,13.0,177.26182965299685,335.0,64.0,51.31545741324921,0.3312302839116719,0.21451104100946372,25.5,47.2,292.0,2.2,-27.820568276764163,-25.626586792713695,0
266,418,MAG,85.373,21.0,1.0,29.509,33.431,22.433,289.0,280.0,241.0,334.0,MEDIUM,21.0,Haas F1 Team,12.0,177.2484076433121,333.0,63.0,50.003184713375795,0.31528662420382164,0.22929936305732485,25.6,47.5,280.0,3.2,-18.986913617159832,-16.554777143908094,0
267,424,MAG,83.216,27.0,2.0,28.798,32.743,21.675,291.0,289.0,247.0,343.0,HARD,4.0,Haas F1 Team,19.0,184.4367088607595,352.0,62.0,51.129746835443036,0.34177215189873417,0.22784810126582278,25.8,46.6,0.0,0.8,212.32068245698778,140.80084825865197,1
268,425,MAG,84.585,28.0,2.0,29.599,33.221,21.765,300.0,283.0,244.0,357.0,HARD,5.0,Haas F1 Team,18.0,181.76507936507937,357.0,65.0,55.05396825396826,0.36507936507936506,0.24126984126984127,25.7,46.5,345.0,0.0,-54.36361363884445,-85.97590515379328,0
269,426,MAG,84.579,29.0,2.0,29.326,33.141,22.112,282.0,276.0,238.0,330.0,HARD,6.0,Haas F1 Team,18.0,182.66352201257862,332.0,64.0,52.062893081761004,0.3490566037735849,0.2358490566037736,25.7,46.8,50.0,0.5,151.41201389607434,136.45988784771578,1
270,427,MAG,85.593,30.0,2.0,29.997,33.561,22.035,298.0,281.0,239.0,331.0,HARD,7.0,Haas F1 Team,17.0,180.834375,332.0,63.0,55.353125,0.340625,0.215625,25.7,46.5,117.0,1.1,106.38364461561997,87.03290538734396,1
271,428,MAG,85.226,31.0,2.0,29.775,33.332,22.119,290.0,281.0,244.0,328.0,HARD,8.0,Haas F1 Team,16.0,179.584375,329.0,63.0,51.06875,0.328125,0.221875,25.8,46.5,143.0,1.2,80.56703830241953,76.57813342055198,1
272,431,TSU,85.411,2.0,1.0,29.716,33.554,22.141,297.0,279.0,245.0,337.0,MEDIUM,2.0,AlphaTauri,14.0,176.79166666666666,337.0,62.0,52.42261904761905,0.3392857142857143,0.25297619047619047,24.6,48.6,220.0,2.5,34.23354441863041,14.181355858128414,2
273,432,TSU,85.06,3.0,1.0,29.567,33.626,21.867,277.0,282.0,246.0,332.0,MEDIUM,3.0,AlphaTauri,14.0,179.84076433121018,333.0,63.0,54.94904458598726,0.3662420382165605,0.21337579617834396,24.6,48.6,301.0,0.6,-38.19091490488024,-31.19915713634385,0
274,435,TSU,84.03,6.0,1.0,28.933,33.4,21.697,284.0,283.0,246.0,344.0,MEDIUM,6.0,AlphaTauri,14.0,182.39805825242718,350.0,61.0,54.967637540453076,0.36245954692556637,0.2297734627831715,25.0,47.0,306.0,1.3,-31.07558851402597,-48.888606071792736,0
275,436,TSU,84.269,7.0,1.0,28.863,33.479,21.927,286.0,284.0,245.0,347.0,MEDIUM,7.0,AlphaTauri,14.0,180.01273885350318,352.0,63.0,53.27070063694268,0.33121019108280253,0.2197452229299363,25.0,47.0,290.0,2.4,-13.657175734561358,-40.7716651114406,0
276,440,TSU,82.501,11.0,2.0,29.038,32.005,21.458,289.0,277.0,245.0,322.0,HARD,2.0,AlphaTauri,19.0,186.50819672131146,323.0,62.0,56.940983606557374,0.40327868852459015,0.2262295081967213,25.3,47.3,304.0,0.6,-53.64222533982484,-15.19899915093524,0
277,441,TSU,83.0,12.0,2.0,29.222,32.275,21.503,288.0,278.0,245.0,324.0,HARD,3.0,AlphaTauri,19.0,187.1304347826087,325.0,62.0,57.7639751552795,0.40062111801242234,0.20496894409937888,25.4,47.4,274.0,3.7,-26.07194726531685,2.131217653596649,0
278,442,TSU,83.224,13.0,2.0,29.336,32.368,21.52,287.0,279.0,245.0,326.0,HARD,4.0,AlphaTauri,19.0,183.50320512820514,328.0,62.0,55.37820512820513,0.3782051282051282,0.1987179487179487,25.5,47.6,193.0,1.1,40.43697940660687,47.15091803708838,2
279,445,TSU,83.537,16.0,2.0,29.334,32.507,21.696,287.0,279.0,246.0,326.0,HARD,7.0,AlphaTauri,19.0,182.6013071895425,326.0,60.0,56.24183006535948,0.3660130718954248,0.20588235294117646,25.8,47.5,119.0,1.3,94.16264916657065,97.17333603389788,1
280,446,TSU,83.861,17.0,2.0,29.386,32.788,21.687,285.0,279.0,246.0,327.0,HARD,8.0,AlphaTauri,19.0,179.85079365079366,327.0,59.0,55.425396825396824,0.3333333333333333,0.20634920634920634,25.7,47.5,190.0,1.2,43.31359210252035,47.972343402053866,2
281,449,TSU,83.758,20.0,2.0,29.319,32.651,21.788,286.0,280.0,246.0,329.0,HARD,11.0,AlphaTauri,19.0,183.67741935483872,329.0,61.0,56.619354838709675,0.36451612903225805,0.2064516129032258,25.5,47.2,288.0,1.3,-30.358688208501103,-15.973602236752848,0
282,450,TSU,83.986,21.0,2.0,29.301,32.807,21.878,285.0,280.0,245.0,330.0,HARD,12.0,AlphaTauri,19.0,182.97106109324758,330.0,59.0,55.67845659163987,0.3633440514469453,0.2090032154340836,25.6,47.5,280.0,3.2,-23.180579203866742,-12.431545433363167,0
283,452,TSU,84.639,23.0,2.0,29.162,33.377,22.1,281.0,288.0,247.0,347.0,HARD,14.0,AlphaTauri,16.0,179.48632218844986,348.0,59.0,54.73252279635258,0.3343465045592705,0.22796352583586627,25.8,47.3,315.0,1.0,-38.654504125229806,-54.35858392464032,0
284,453,TSU,84.042,24.0,2.0,29.033,33.033,21.976,290.0,279.0,245.0,352.0,HARD,15.0,AlphaTauri,13.0,181.16413373860183,353.0,62.0,55.10030395136778,0.3434650455927052,0.2188449848024316,25.8,47.5,236.0,0.8,30.143964092285454,-8.540783713648148,2
285,454,TSU,83.87,25.0,2.0,29.314,32.714,21.842,287.0,280.0,245.0,326.0,HARD,16.0,AlphaTauri,13.0,184.63829787234042,326.0,62.0,55.869300911854104,0.3617021276595745,0.2127659574468085,25.8,47.4,306.0,2.2,-47.793263434844405,-25.382501361214874,0
286,455,TSU,84.019,26.0,2.0,29.34,32.811,21.868,290.0,279.0,246.0,327.0,HARD,17.0,AlphaTauri,13.0,179.8108108108108,327.0,60.0,56.22522522522522,0.35135135135135137,0.2072072072072072,25.9,46.8,274.0,1.0,-20.19592155690882,-5.909675274320738,0
