,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,tsne_clusters_id
498,731,HAM,97.966,36.0,3.0,28.732,32.959,36.275,HARD,10.0,Mercedes,13.0,226.71830985915494,358.0,84.0,65.18028169014084,0.48169014084507045,0.18873239436619718,18.2,17.7,286.0,4.0,23.602339,15.750073,2
499,732,HAM,97.389,37.0,3.0,28.416,32.997,35.976,HARD,11.0,Mercedes,12.0,224.58536585365854,361.0,82.0,69.51490514905149,0.5040650406504065,0.1897018970189702,18.1,17.7,301.0,2.2,23.185787,7.5649705,2
500,733,HAM,97.827,38.0,3.0,28.273,33.207,36.347,HARD,12.0,Mercedes,12.0,224.5951742627346,351.0,81.0,65.49597855227881,0.48525469168900803,0.17962466487935658,18.1,17.9,305.0,0.6,10.542528,8.917156,2
501,734,HAM,97.747,39.0,3.0,28.238,33.018,36.491,HARD,13.0,Mercedes,12.0,224.93460490463215,361.0,77.0,66.76021798365123,0.46866485013623976,0.1989100817438692,18.1,17.9,220.0,1.7,12.452413,11.59565,2
502,736,HAM,96.549,41.0,3.0,27.62,32.706,36.223,HARD,15.0,Mercedes,11.0,227.55376344086022,343.0,84.0,70.58602150537635,0.5349462365591398,0.1693548387096774,18.2,17.8,18.0,1.3,24.415644,-4.1916866,2
503,737,HAM,96.037,42.0,3.0,27.685,32.341,36.011,HARD,16.0,Mercedes,11.0,227.43732590529248,354.0,85.0,67.76601671309193,0.532033426183844,0.19220055710306408,18.1,17.8,288.0,2.0,25.786324,-0.2563001,2
504,738,HAM,97.417,43.0,3.0,27.945,33.066,36.406,HARD,17.0,Mercedes,11.0,224.86133333333333,345.0,81.0,67.336,0.5146666666666667,0.192,18.1,17.7,261.0,2.4,19.54101,7.691034,2
505,739,HAM,97.316,44.0,3.0,28.001,32.661,36.654,HARD,18.0,Mercedes,9.0,224.43213296398892,357.0,80.0,67.13296398891967,0.5124653739612188,0.1994459833795014,18.1,17.7,254.0,2.4,21.159645,9.015224,2
506,740,HAM,96.471,45.0,3.0,27.994,32.219,36.258,HARD,19.0,Mercedes,9.0,226.8415300546448,351.0,85.0,69.0327868852459,0.5437158469945356,0.1912568306010929,18.0,17.6,290.0,1.5,27.218641,-1.0175772,2
507,741,HAM,96.217,46.0,3.0,28.11,32.256,35.851,HARD,20.0,Mercedes,8.0,228.4931880108992,351.0,84.0,71.09809264305177,0.5640326975476839,0.1880108991825613,18.0,17.7,195.0,1.6,26.380575,-1.3749101,2
508,744,HAM,96.126,49.0,3.0,27.942,32.042,36.142,HARD,23.0,Mercedes,8.0,226.94751381215468,340.0,86.0,67.146408839779,0.5276243093922652,0.20165745856353592,18.0,17.6,224.0,1.6,28.256792,-1.7115719,2
