,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,dim1,dim2,tsne_clusters_id
108,169.0,ALO,76.202,28.0,4.0,19.661,39.141,17.4,300.0,239.0,301.0,293.0,MEDIUM,3.0,Aston Martin,3.0,34.52249,-1.726729,1
109,170.0,ALO,76.128,29.0,4.0,19.511,39.226,17.391,296.0,240.0,302.0,292.0,MEDIUM,4.0,Aston Martin,3.0,25.981018,-2.1661687,1
110,172.0,ALO,76.095,31.0,4.0,19.673,38.954,17.468,296.0,241.0,301.0,284.0,MEDIUM,6.0,Aston Martin,3.0,-27.784908,-2.951994,2
111,174.0,ALO,75.836,33.0,4.0,19.554,38.912,17.37,295.0,239.0,302.0,289.0,MEDIUM,8.0,Aston Martin,3.0,1.3535073,33.34502,0
112,176.0,ALO,75.721,35.0,4.0,19.453,38.922,17.346,298.0,239.0,304.0,288.0,MEDIUM,10.0,Aston Martin,3.0,-9.251948,28.058294,0
113,177.0,ALO,75.944,36.0,4.0,19.523,39.02,17.401,294.0,236.0,304.0,287.0,MEDIUM,11.0,Aston Martin,3.0,-9.736449,28.042667,0
114,178.0,ALO,75.701,37.0,4.0,19.498,38.913,17.29,298.0,243.0,303.0,278.0,MEDIUM,12.0,Aston Martin,3.0,-9.164869,25.302162,0
115,179.0,ALO,75.949,38.0,4.0,19.427,39.129,17.393,301.0,244.0,301.0,288.0,MEDIUM,13.0,Aston Martin,3.0,-9.444559,25.77142,0
116,180.0,ALO,76.015,39.0,4.0,19.468,39.144,17.403,299.0,242.0,301.0,293.0,MEDIUM,14.0,Aston Martin,3.0,-8.641704,24.587894,0
117,181.0,ALO,76.07,40.0,4.0,19.448,39.121,17.501,297.0,242.0,302.0,286.0,MEDIUM,15.0,Aston Martin,3.0,-18.947569,21.198896,0
118,182.0,ALO,76.136,41.0,4.0,19.546,39.169,17.421,299.0,241.0,302.0,287.0,MEDIUM,16.0,Aston Martin,3.0,-23.7288,13.421421,0
119,183.0,ALO,76.262,42.0,4.0,19.593,39.163,17.506,297.0,245.0,302.0,294.0,MEDIUM,17.0,Aston Martin,3.0,-17.167322,22.491903,0
120,184.0,ALO,75.773,43.0,4.0,19.369,38.845,17.559,299.0,253.0,301.0,298.0,MEDIUM,18.0,Aston Martin,3.0,-0.26799756,32.166763,0
121,187.0,ALO,75.74,46.0,4.0,19.335,38.78,17.625,301.0,252.0,302.0,302.0,MEDIUM,21.0,Aston Martin,3.0,-19.69094,6.7503047,2
122,190.0,ALO,75.582,49.0,5.0,19.495,38.669,17.418,300.0,242.0,302.0,293.0,SOFT,2.0,Aston Martin,5.0,-21.261116,6.450742,2
123,192.0,ALO,75.39,51.0,5.0,19.329,38.699,17.362,303.0,242.0,301.0,295.0,SOFT,4.0,Aston Martin,5.0,-19.861773,5.567367,2
124,193.0,ALO,75.345,52.0,5.0,19.33,38.765,17.25,302.0,254.0,301.0,296.0,SOFT,5.0,Aston Martin,4.0,-19.763828,6.1116796,2
125,194.0,ALO,74.796,53.0,5.0,19.234,38.285,17.277,301.0,254.0,302.0,302.0,SOFT,6.0,Aston Martin,3.0,17.44767,15.735121,1
126,197.0,ALO,74.765,56.0,5.0,19.352,38.19,17.223,296.0,252.0,301.0,305.0,SOFT,9.0,Aston Martin,3.0,18.024334,17.513447,1
127,198.0,ALO,74.694,57.0,5.0,19.315,38.157,17.222,300.0,258.0,302.0,295.0,SOFT,10.0,Aston Martin,3.0,4.649789,-7.8005276,1
128,199.0,ALO,74.523,58.0,5.0,19.207,38.075,17.241,298.0,254.0,303.0,303.0,SOFT,11.0,Aston Martin,3.0,14.520776,20.623396,0
129,200.0,ALO,74.677,59.0,5.0,19.464,37.955,17.258,295.0,252.0,302.0,306.0,SOFT,12.0,Aston Martin,3.0,3.2186334,24.500233,0
130,201.0,ALO,74.999,60.0,5.0,19.455,38.253,17.291,307.0,249.0,303.0,302.0,SOFT,13.0,Aston Martin,3.0,15.536132,19.855663,0
131,202.0,ALO,74.912,61.0,5.0,19.337,38.292,17.283,295.0,255.0,302.0,297.0,SOFT,14.0,Aston Martin,3.0,2.6981752,-7.966285,1
132,203.0,ALO,74.674,62.0,5.0,19.242,38.205,17.227,297.0,258.0,303.0,292.0,SOFT,15.0,Aston Martin,3.0,18.219893,13.848032,1
133,204.0,ALO,74.652,63.0,5.0,19.22,38.201,17.231,299.0,253.0,304.0,298.0,SOFT,16.0,Aston Martin,3.0,18.480877,17.373285,1
134,207.0,ALO,74.556,66.0,5.0,19.22,38.09,17.246,302.0,253.0,306.0,288.0,SOFT,19.0,Aston Martin,3.0,-4.4574685,-19.92472,2
135,208.0,ALO,74.526,67.0,5.0,19.223,38.045,17.258,303.0,254.0,304.0,290.0,SOFT,20.0,Aston Martin,3.0,7.641029,-12.766519,1
136,209.0,ALO,74.943,68.0,5.0,19.174,38.448,17.321,304.0,256.0,303.0,289.0,SOFT,21.0,Aston Martin,3.0,7.4623504,-9.21233,1
137,210.0,ALO,75.011,69.0,5.0,19.307,38.382,17.322,301.0,254.0,303.0,305.0,SOFT,22.0,Aston Martin,3.0,8.580525,-12.559872,1
138,211.0,ALO,76.364,70.0,5.0,19.679,39.43,17.255,324.0,251.0,322.0,301.0,SOFT,23.0,Aston Martin,4.0,8.111062,-10.737557,1
139,212.0,ALO,75.448,71.0,5.0,19.001,38.936,17.511,322.0,252.0,302.0,328.0,SOFT,24.0,Aston Martin,3.0,8.324185,-11.640699,1
140,216.0,PER,115.677,4.0,3.0,57.884,40.303,17.49,315.0,242.0,305.0,216.0,SOFT,5.0,Red Bull Racing,6.0,16.487549,-12.685144,1
141,217.0,PER,77.043,5.0,3.0,19.961,39.5,17.582,306.0,245.0,303.0,284.0,SOFT,6.0,Red Bull Racing,6.0,15.756347,-12.247326,1
142,218.0,PER,76.294,6.0,3.0,19.659,39.278,17.357,320.0,242.0,324.0,295.0,SOFT,7.0,Red Bull Racing,6.0,13.890614,-11.938106,1
143,219.0,PER,76.365,7.0,3.0,19.712,39.293,17.36,318.0,245.0,327.0,287.0,SOFT,8.0,Red Bull Racing,6.0,27.210646,15.314967,1
144,220.0,PER,76.762,8.0,3.0,19.763,39.582,17.417,322.0,242.0,326.0,282.0,SOFT,9.0,Red Bull Racing,6.0,37.335503,-7.7765775,1
145,221.0,PER,76.54,9.0,3.0,19.733,39.343,17.464,323.0,243.0,329.0,287.0,SOFT,10.0,Red Bull Racing,6.0,28.845617,12.344462,1
146,222.0,PER,76.541,10.0,3.0,19.726,39.478,17.337,320.0,242.0,333.0,293.0,SOFT,11.0,Red Bull Racing,6.0,39.427166,-13.175086,1
147,223.0,PER,77.152,11.0,3.0,19.832,39.679,17.641,315.0,243.0,325.0,289.0,SOFT,12.0,Red Bull Racing,6.0,38.745808,-7.6089745,1
148,225.0,PER,76.966,13.0,3.0,19.811,39.674,17.481,322.0,233.0,327.0,307.0,SOFT,14.0,Red Bull Racing,6.0,38.432213,-8.1881275,1
149,226.0,PER,77.24,14.0,3.0,19.762,39.712,17.766,303.0,241.0,304.0,314.0,SOFT,15.0,Red Bull Racing,5.0,38.252464,-6.3927035,1
150,227.0,PER,76.7,15.0,3.0,19.727,39.25,17.723,304.0,242.0,303.0,291.0,SOFT,16.0,Red Bull Racing,5.0,36.469563,-5.682233,1
151,229.0,PER,77.27,17.0,3.0,19.847,39.801,17.622,319.0,241.0,321.0,280.0,SOFT,18.0,Red Bull Racing,5.0,31.120466,12.783623,1
152,230.0,PER,77.261,18.0,3.0,19.762,39.71,17.789,303.0,245.0,300.0,314.0,SOFT,19.0,Red Bull Racing,4.0,36.649536,-9.560632,1
153,231.0,PER,76.93,19.0,3.0,19.816,39.213,17.901,300.0,245.0,300.0,300.0,SOFT,20.0,Red Bull Racing,4.0,37.797066,-7.0385327,1
154,234.0,PER,75.998,22.0,4.0,19.439,39.119,17.44,320.0,240.0,325.0,294.0,MEDIUM,2.0,Red Bull Racing,9.0,28.176851,13.111852,1
155,235.0,PER,76.388,23.0,4.0,19.76,38.981,17.647,319.0,245.0,299.0,312.0,MEDIUM,3.0,Red Bull Racing,7.0,-10.418099,16.970526,0
156,236.0,PER,76.056,24.0,4.0,19.561,38.933,17.562,301.0,248.0,300.0,290.0,MEDIUM,4.0,Red Bull Racing,7.0,-4.792918,15.312629,0
