,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
775,0 days 01:44:00.846000,SAI,55,0 days 00:01:28.219000,15.0,1.0,,,0 days 00:00:28.562000,0 days 00:00:31.139000,0 days 00:00:28.518000,0 days 01:43:01.189000,0 days 01:43:32.328000,0 days 01:44:00.846000,320.0,319.0,308.0,327.0,False,MEDIUM,15.0,True,Ferrari,0 days 01:42:32.627000,2023-09-03 13:43:33.672,1,2.0,False,,False,True
776,0 days 01:45:28.169000,SAI,55,0 days 00:01:27.323000,16.0,1.0,,,0 days 00:00:28.387000,0 days 00:00:30.360000,0 days 00:00:28.576000,0 days 01:44:29.233000,0 days 01:44:59.593000,0 days 01:45:28.169000,309.0,307.0,309.0,,False,MEDIUM,16.0,True,Ferrari,0 days 01:44:00.846000,2023-09-03 13:45:01.891,1,2.0,False,,False,True
777,0 days 01:46:55.890000,SAI,55,0 days 00:01:27.721000,17.0,1.0,,,0 days 00:00:28.460000,0 days 00:00:30.585000,0 days 00:00:28.676000,0 days 01:45:56.629000,0 days 01:46:27.214000,0 days 01:46:55.890000,310.0,306.0,309.0,313.0,False,MEDIUM,17.0,True,Ferrari,0 days 01:45:28.169000,2023-09-03 13:46:29.214,1,2.0,False,,False,True
778,0 days 01:48:23.402000,SAI,55,0 days 00:01:27.512000,18.0,1.0,,,0 days 00:00:28.306000,0 days 00:00:30.501000,0 days 00:00:28.705000,0 days 01:47:24.196000,0 days 01:47:54.697000,0 days 01:48:23.402000,,306.0,309.0,319.0,False,MEDIUM,18.0,True,Ferrari,0 days 01:46:55.890000,2023-09-03 13:47:56.935,1,2.0,False,,False,True
779,0 days 01:49:55.314000,SAI,55,0 days 00:01:31.912000,19.0,1.0,,0 days 01:49:51.504000,0 days 00:00:28.301000,0 days 00:00:30.548000,0 days 00:00:33.063000,0 days 01:48:51.703000,0 days 01:49:22.251000,0 days 01:49:55.314000,309.0,306.0,,333.0,False,MEDIUM,19.0,True,Ferrari,0 days 01:48:23.402000,2023-09-03 13:49:24.447,1,4.0,False,,False,False
780,0 days 01:51:42.076000,SAI,55,0 days 00:01:46.762000,20.0,2.0,0 days 01:50:16.676000,,0 days 00:00:49.012000,0 days 00:00:29.370000,0 days 00:00:28.380000,0 days 01:50:44.326000,0 days 01:51:13.696000,0 days 01:51:42.076000,309.0,340.0,309.0,282.0,False,HARD,1.0,True,Ferrari,0 days 01:49:55.314000,2023-09-03 13:50:56.359,1,8.0,False,,False,False
781,0 days 01:53:08.222000,SAI,55,0 days 00:01:26.146000,21.0,2.0,,,0 days 00:00:28.249000,0 days 00:00:29.705000,0 days 00:00:28.192000,0 days 01:52:10.325000,0 days 01:52:40.030000,0 days 01:53:08.222000,310.0,304.0,310.0,320.0,False,HARD,2.0,True,Ferrari,0 days 01:51:42.076000,2023-09-03 13:52:43.121,1,7.0,False,,False,True
782,0 days 01:54:33.780000,SAI,55,0 days 00:01:25.558000,22.0,2.0,,,0 days 00:00:28.190000,0 days 00:00:29.222000,0 days 00:00:28.146000,0 days 01:53:36.412000,0 days 01:54:05.634000,0 days 01:54:33.780000,308.0,308.0,310.0,312.0,True,HARD,3.0,True,Ferrari,0 days 01:53:08.222000,2023-09-03 13:54:09.267,1,5.0,False,,False,True
783,0 days 01:55:59.573000,SAI,55,0 days 00:01:25.793000,23.0,2.0,,,0 days 00:00:28.140000,0 days 00:00:29.449000,0 days 00:00:28.204000,0 days 01:55:01.920000,0 days 01:55:31.369000,0 days 01:55:59.573000,,306.0,309.0,311.0,False,HARD,4.0,True,Ferrari,0 days 01:54:33.780000,2023-09-03 13:55:34.825,1,4.0,False,,False,True
784,0 days 01:57:25.475000,SAI,55,0 days 00:01:25.902000,24.0,2.0,,,0 days 00:00:28.144000,0 days 00:00:29.514000,0 days 00:00:28.244000,0 days 01:56:27.717000,0 days 01:56:57.231000,0 days 01:57:25.475000,307.0,308.0,310.0,313.0,False,HARD,5.0,True,Ferrari,0 days 01:55:59.573000,2023-09-03 13:57:00.618,1,3.0,False,,False,True
