,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,cluster_id
47,94,PIA,86.42,38.0,3.0,31.733,29.346,25.341,238.0,278.0,278.0,306.0,MEDIUM,13.0,McLaren,2.0,224.37878787878788,307.0,94.0,71.48484848484848,0.0,0.14545454545454545,31.1,36.1,203.0,1.5,16.2626485425973,51.31658747087694,2
48,98,PIA,86.876,42.0,3.0,31.739,29.745,25.392,239.0,277.0,279.0,309.0,MEDIUM,17.0,McLaren,2.0,222.33956386292834,309.0,93.0,69.44548286604362,0.0,0.14330218068535824,31.2,36.1,195.0,0.6,18.313548422585967,42.50361668598042,2
49,101,PIA,85.353,45.0,4.0,31.497,28.815,25.041,236.0,276.0,279.0,304.0,HARD,2.0,McLaren,3.0,227.68965517241378,305.0,97.0,72.8871473354232,0.0,0.12539184952978055,31.1,35.8,193.0,0.6,9.042839440821858,44.32348792618831,2
50,102,PIA,85.334,46.0,4.0,31.56,28.709,25.065,241.0,279.0,280.0,306.0,HARD,3.0,McLaren,3.0,227.7962962962963,307.0,96.0,72.72222222222223,0.0,0.12654320987654322,31.1,35.5,142.0,1.0,0.6508133636787032,-12.605046919473343,1
51,104,PIA,84.921,48.0,4.0,31.204,28.739,24.978,241.0,280.0,280.0,307.0,HARD,5.0,McLaren,3.0,228.3250773993808,308.0,95.0,73.18266253869969,0.0,0.13622291021671826,31.0,36.5,161.0,1.3,7.894842581695362,8.464860097761727,1
52,105,PIA,85.098,49.0,4.0,31.249,28.856,24.993,243.0,279.0,282.0,308.0,HARD,6.0,McLaren,3.0,227.6335403726708,309.0,96.0,72.42546583850931,0.0,0.13664596273291926,31.1,36.4,182.0,1.2,17.311321164716844,30.023489051598183,2
53,106,PIA,85.34,50.0,4.0,31.641,28.736,24.963,241.0,280.0,281.0,311.0,HARD,7.0,McLaren,3.0,226.07294832826747,312.0,95.0,72.03647416413374,0.0,0.1337386018237082,31.0,35.9,0.0,1.3,-31.792290228325896,-148.47762371702265,0
54,109,PIA,85.238,53.0,4.0,31.303,28.89,25.045,241.0,281.0,280.0,311.0,HARD,10.0,McLaren,2.0,226.98738170347002,311.0,92.0,71.58044164037855,0.0,0.13564668769716087,31.0,36.3,163.0,0.0,12.763696759530566,9.389139234608791,1
55,110,PIA,85.217,54.0,4.0,31.292,28.952,24.973,240.0,280.0,280.0,309.0,HARD,11.0,McLaren,2.0,226.9390243902439,310.0,96.0,72.3780487804878,0.0,0.1402439024390244,31.0,36.3,152.0,1.2,6.378517281727046,-2.695276181331974,1
56,111,PIA,85.367,55.0,4.0,31.406,28.988,24.973,243.0,279.0,282.0,308.0,HARD,12.0,McLaren,2.0,225.62111801242236,308.0,94.0,71.66770186335404,0.0,0.14906832298136646,31.0,35.7,84.0,0.8,-15.929134925641828,-66.8707216292435,0
